row_id,donor_id,cohort_id,section_id,section_index,cell_id,cell_type,time,x,y,vulnerability,repair_capacity,regulatory_activity,organelle_coupling,stress,damage,reserve,inflammation,communication_tone,next_stress,next_damage,next_reserve,next_inflammation,next_time,delta_t,destructive_state,next_destructive_state
D00_S1_C017_T048,D00,C0,D00_S1,1,D00_S1_C017,tumor,48.0,191.14093481747403,195.62588924497376,0.36527476451981183,0.6595774640175008,1.0465693449250304,1.6233410147686558,2.3820826781956486,3.0,0.02,2.5,0.2,,,,,,,2.6025831498947816,
D00_S1_C018_T000,D00,C0,D00_S1,1,D00_S1_C018,t_cell,0.0,769.065299900069,83.65439125827106,0.6696081734263153,0.4277127408703908,0.5178463398653982,0.49173100086426236,0.40020027511503137,0.21087661086933585,0.5803328193156827,0.10720434356742344,-0.12,0.6884237687313072,0.679594459987118,0.38603486937014575,0.5744181987797117,12.0,12.0,0.1070444987135245,0.548919964533093
D00_S1_C018_T012,D00,C0,D00_S1,1,D00_S1_C018,t_cell,12.0,770.8804369774138,81.69342867529059,0.6696081734263153,0.4277127408703908,0.6196390131292469,0.6919877417897577,0.6884237687313072,0.679594459987118,0.38603486937014575,0.5744181987797117,-0.12,1.1740457510618814,1.518622075732005,0.02,1.057651041343463,24.0,12.0,0.548919964533093,1.2648016149173817
D00_S1_C018_T024,D00,C0,D00_S1,1,D00_S1_C018,t_cell,24.0,773.1130766151902,79.2625047061617,0.6696081734263153,0.4277127408703908,0.7625626221998507,1.073944862894638,1.1740457510618814,1.518622075732005,0.02,1.057651041343463,-0.12,2.2148689402522503,3.0,0.02,2.5,48.0,24.0,1.2648016149173817,2.55576330327063
D00_S1_C018_T048,D00,C0,D00_S1,1,D00_S1_C018,t_cell,48.0,780.7936234585859,82.26889621689136,0.6696081734263153,0.4277127408703908,0.9748015873394045,1.6353297691877131,2.2148689402522503,3.0,0.02,2.5,-0.12,,,,,,,2.55576330327063,
D00_S1_C019_T000,D00,C0,D00_S1,1,D00_S1_C019,tumor,0.0,449.9145419341883,56.44170395047878,0.4217915175359901,0.4162359833874879,0.6330500762631309,0.40418443239263946,0.4750949374284101,0.4212441285140255,0.43966436155163807,0.3796575313050295,0.2,0.7615294153402102,0.9011221835404992,0.2308729422686689,0.6034315777119497,12.0,12.0,0.31442911088633263,0.7156611526379812
D00_S1_C019_T012,D00,C0,D00_S1,1,D00_S1_C019,tumor,12.0,452.4877364175438,60.2991861084082,0.4217915175359901,0.4162359833874879,0.7302903408659376,0.550561539964166,0.7615294153402102,0.9011221835404992,0.2308729422686689,0.6034315777119497,0.2,1.2280527805541426,1.728140177724942,0.02,1.0737477345438555,24.0,12.0,0.7156611526379812,1.3837116107719032
D00_S1_C019_T024,D00,C0,D00_S1,1,D00_S1_C019,tumor,24.0,455.4631172391097,49.87411424889714,0.4217915175359901,0.4162359833874879,0.8374904528710763,0.8857110501894806,1.2280527805541426,1.728140177724942,0.02,1.0737477345438555,0.2,2.470283590040816,3.0,0.02,2.5,48.0,24.0,1.3837116107719032,2.6272794052114286
D00_S1_C019_T048,D00,C0,D00_S1,1,D00_S1_C019,tumor,48.0,449.2419672160901,55.29411577845812,0.4217915175359901,0.4162359833874879,1.1197633820145134,1.5012863576999975,2.470283590040816,3.0,0.02,2.5,0.2,,,,,,,2.6272794052114286,
D00_S1_C020_T000,D00,C0,D00_S1,1,D00_S1_C020,fibroblast,0.0,688.5777266626325,599.9914075329365,0.9273941765130069,0.6679030600916791,0.4172619916522242,0.41470459024927353,0.43702387326002573,0.43438210483176054,0.4765955440805037,0.5257572707751674,0.34,0.8369741093573124,0.8341161043169869,0.2363915537971677,0.7800970649111414,12.0,12.0,0.33117052928937496,0.7387417518390527
D00_S1_C020_T012,D00,C0,D00_S1,1,D00_S1_C020,fibroblast,12.0,686.7093654509748,600.2778816827198,0.9273941765130069,0.6679030600916791,0.5185051101252485,0.6454054054470627,0.8369741093573124,0.8341161043169869,0.2363915537971677,0.7800970649111414,0.34,1.2702222101919292,1.7162317675714427,0.02,1.2861607890799756,24.0,12.0,0.7387417518390527,1.4322856251040277
D00_S1_C020_T024,D00,C0,D00_S1,1,D00_S1_C020,fibroblast,24.0,686.6606770231514,607.4622566818365,0.9273941765130069,0.6679030600916791,0.606477351585012,1.0197702771762813,1.2702222101919292,1.7162317675714427,0.02,1.2861607890799756,0.34,2.298817593490477,3.0,0.02,2.5,48.0,24.0,1.4322856251040277,2.5792689261773334
D00_S1_C020_T048,D00,C0,D00_S1,1,D00_S1_C020,fibroblast,48.0,684.37241305536,604.5918113093973,0.9273941765130069,0.6679030600916791,0.8739155210871817,1.463634864339924,2.298817593490477,3.0,0.02,2.5,0.34,,,,,,,2.5792689261773334,
D00_S1_C021_T000,D00,C0,D00_S1,1,D00_S1_C021,tumor,0.0,407.1272330103757,289.5274677866374,0.5271020458457761,0.8134298335485692,0.6875246570810134,0.7801100596079945,0.5118645559551622,0.4457394408572467,0.4042296374541871,0.37925173592285155,0.2,0.8308868378740604,0.8208965286791099,0.2285994990057659,0.6809915446398581,12.0,12.0,0.344196834223573,0.7125850675174128
D00_S1_C021_T012,D00,C0,D00_S1,1,D00_S1_C021,tumor,12.0,406.43999720552756,290.3557392349207,0.5271020458457761,0.8134298335485692,0.7436334565545758,0.9117550411631137,0.8308868378740604,0.8208965286791099,0.2285994990057659,0.6809915446398581,0.2,1.0900944059459339,1.6630392061091155,0.02,1.148843085091377,24.0,12.0,0.7125850675174128,1.3288538696155123
D00_S1_C021_T024,D00,C0,D00_S1,1,D00_S1_C021,tumor,24.0,410.07344357340645,285.10808638211836,0.5271020458457761,0.8134298335485692,0.8325578941525306,1.1842092488992637,1.0900944059459339,1.6630392061091155,0.02,1.148843085091377,0.2,2.1218438873632657,3.0,0.02,2.5,48.0,24.0,1.3288538696155123,2.5297162884617146
D00_S1_C021_T048,D00,C0,D00_S1,1,D00_S1_C021,tumor,48.0,402.5006392548463,287.98922243238803,0.5271020458457761,0.8134298335485692,1.1088323555274269,1.715173508470151,2.1218438873632657,3.0,0.02,2.5,0.2,,,,,,,2.5297162884617146,
D00_S1_C022_T000,D00,C0,D00_S1,1,D00_S1_C022,t_cell,0.0,237.49937648005647,552.4640327352143,0.6662700578613094,0.6764675469806981,0.5235326185204334,0.7369148654595458,0.3126199978856211,0.37374449640972945,0.5634061789537008,0.09675772306806012,-0.12,0.6637743895950395,0.7101429983905387,0.4555224966846467,0.4230924880975745,12.0,12.0,0.16233314292844192,0.5111290166629623
D00_S1_C022_T012,D00,C0,D00_S1,1,D00_S1_C022,t_cell,12.0,238.18814139514043,552.8487390998059,0.6662700578613094,0.6764675469806981,0.6534587691517428,0.9043982020260595,0.6637743895950395,0.7101429983905387,0.4555224966846467,0.4230924880975745,-0.12,1.121502629433867,1.5142277577036942,0.07437037794271964,0.8983288690330897,24.0,12.0,0.5111290166629623,1.2041543505984755
D00_S1_C022_T024,D00,C0,D00_S1,1,D00_S1_C022,t_cell,24.0,232.8069236232498,552.8382562013815,0.6662700578613094,0.6764675469806981,0.8280944050486142,1.1951112214428574,1.121502629433867,1.5142277577036942,0.07437037794271964,0.8983288690330897,-0.12,2.279558647871042,3.0,0.02,2.3773539804861286,48.0,24.0,1.2041543505984755,2.549347217501118
D00_S1_C022_T048,D00,C0,D00_S1,1,D00_S1_C022,t_cell,48.0,232.6755565160772,559.5777075416378,0.6662700578613094,0.6764675469806981,1.0151675989479685,1.8,2.279558647871042,3.0,0.02,2.3773539804861286,-0.12,,,,,,,2.549347217501118,
D00_S1_C023_T000,D00,C0,D00_S1,1,D00_S1_C023,fibroblast,0.0,59.37515544428156,860.5241992587233,0.7004727928863115,0.6941186473494508,0.5585377255851215,0.48058536313693656,0.40238497113546257,0.3495580735785156,0.5646446748711056,0.5989934647268045,0.34,0.8278560701129418,0.775308204244847,0.3156017135478617,0.85458388881908,12.0,12.0,0.2760325317093346,0.7054320384524366
D00_S1_C023_T012,D00,C0,D00_S1,1,D00_S1_C023,fibroblast,12.0,54.25325025427656,862.8857622234731,0.7004727928863115,0.6941186473494508,0.7349763350695991,0.7470109086996801,0.8278560701129418,0.775308204244847,0.3156017135478617,0.85458388881908,0.34,1.2585841950627612,1.7877992142615793,0.02,1.3430672174641725,24.0,12.0,0.7054320384524366,1.4747606409559657
D00_S1_C023_T024,D00,C0,D00_S1,1,D00_S1_C023,fibroblast,24.0,54.450687513790314,860.8964888367823,0.7004727928863115,0.6941186473494508,0.8153330792936765,1.0597828343743267,1.2585841950627612,1.7877992142615793,0.02,1.3430672174641725,0.34,2.48148237157474,3.0,0.02,2.5,48.0,24.0,1.4747606409559657,2.6304150640409274
D00_S1_C023_T048,D00,C0,D00_S1,1,D00_S1_C023,fibroblast,48.0,59.898672217550846,852.2266906542404,0.7004727928863115,0.6941186473494508,1.0827213863421195,1.6530003344457278,2.48148237157474,3.0,0.02,2.5,0.34,,,,,,,2.6304150640409274,
D00_S1_C024_T000,D00,C0,D00_S1,1,D00_S1_C024,t_cell,0.0,380.1354980003367,240.61904326957554,0.5839472478523724,0.47373454044420377,0.24115191570076652,0.5357897815787257,0.28291280709601874,0.27796736534949373,0.5399570692347047,0.06613567579986895,-0.12,0.5778409384480304,0.6707885706562987,0.37920620302114677,0.42886548285378195,12.0,12.0,0.10707650128298103,0.48612170858657605
D00_S1_C024_T012,D00,C0,D00_S1,1,D00_S1_C024,t_cell,12.0,382.778089681815,234.9326385774831,0.5839472478523724,0.47373454044420377,0.3042659683609169,0.6631810906352521,0.5778409384480304,0.6707885706562987,0.37920620302114677,0.42886548285378195,-0.12,0.9739560056123907,1.4633024587661871,0.02,0.8936232286171008,24.0,12.0,0.48612170858657605,1.1494175075026596
D00_S1_C024_T024,D00,C0,D00_S1,1,D00_S1_C024,t_cell,24.0,378.500647462629,231.25470434843118,0.5839472478523724,0.47373454044420377,0.45610604616656103,0.9549925738236381,0.9739560056123907,1.4633024587661871,0.02,0.8936232286171008,-0.12,2.0497752862026615,3.0,0.02,2.4142976178873625,48.0,24.0,1.1494175075026596,2.4923966037142176
D00_S1_C024_T048,D00,C0,D00_S1,1,D00_S1_C024,t_cell,48.0,382.3064004822585,239.82847044973192,0.5839472478523724,0.47373454044420377,0.6883419699400125,1.5364632154391877,2.0497752862026615,3.0,0.02,2.4142976178873625,-0.12,,,,,,,2.4923966037142176,
D00_S1_C025_T000,D00,C0,D00_S1,1,D00_S1_C025,tumor,0.0,127.93461370692887,947.9588371974153,0.35228773351075526,0.5218823730154456,0.6422011065097649,0.6839690775668981,0.4855526979345654,0.47933750881428894,0.4128428456230298,0.4725267675843051,0.2,0.7043325559970463,0.900138550939687,0.20888359429938816,0.8433373835372351,12.0,12.0,0.36971668713233147,0.7519927060918042
D00_S1_C025_T012,D00,C0,D00_S1,1,D00_S1_C025,tumor,12.0,135.1589050735,947.3492549352685,0.35228773351075526,0.5218823730154456,0.7308808816905614,0.8022330493763499,0.7043325559970463,0.900138550939687,0.20888359429938816,0.8433373835372351,0.2,1.1929097498826122,1.8522832784324346,0.02,1.3537710895268762,24.0,12.0,0.7519927060918042,1.4894649215200753
D00_S1_C025_T024,D00,C0,D00_S1,1,D00_S1_C025,tumor,24.0,134.59760043610495,950.8720175768123,0.35228773351075526,0.5218823730154456,0.8594960507463023,1.1921653681804618,1.1929097498826122,1.8522832784324346,0.02,1.3537710895268762,0.2,2.310568287381067,3.0,0.02,2.5,48.0,24.0,1.4894649215200753,2.5825591204666987
D00_S1_C025_T048,D00,C0,D00_S1,1,D00_S1_C025,tumor,48.0,139.66367649788992,949.3119791825886,0.35228773351075526,0.5218823730154456,1.1461097993341764,1.6956563329249092,2.310568287381067,3.0,0.02,2.5,0.2,,,,,,,2.5825591204666987,
D00_S1_C026_T000,D00,C0,D00_S1,1,D00_S1_C026,fibroblast,0.0,432.92963314208765,803.006072891606,0.6062607375529371,0.3783958454121219,0.32763421813469645,0.71830976394966,0.3824126479655559,0.29965693972065666,0.569983670205272,0.5424538453518412,0.34,0.6709830363924302,0.7215258680565383,0.3536643960296802,0.679946911833707,12.0,12.0,0.23400523412147928,0.5923908820972306
D00_S1_C026_T012,D00,C0,D00_S1,1,D00_S1_C026,fibroblast,12.0,437.93101924550984,801.4354099872697,0.6062607375529371,0.3783958454121219,0.44420488226700117,0.8874672867443524,0.6709830363924302,0.7215258680565383,0.3536643960296802,0.679946911833707,0.34,1.0697537312615222,1.535441922131639,0.02,0.9603170955209243,24.0,12.0,0.5923908820972306,1.2242065864805978
D00_S1_C026_T024,D00,C0,D00_S1,1,D00_S1_C026,fibroblast,24.0,430.7497792366213,802.9123683810112,0.6062607375529371,0.3783958454121219,0.5425078215802743,1.2253363221712292,1.0697537312615222,1.535441922131639,0.02,0.9603170955209243,0.34,2.266809755364363,3.0,0.02,2.3878832556284153,48.0,24.0,1.2242065864805978,2.5478833826277048
D00_S1_C026_T048,D00,C0,D00_S1,1,D00_S1_C026,fibroblast,48.0,431.78962222323787,807.1124997525669,0.6062607375529371,0.3783958454121219,0.7549015432298042,1.7866433669327715,2.266809755364363,3.0,0.02,2.3878832556284153,0.34,,,,,,,2.5478833826277048,
D00_S1_C027_T000,D00,C0,D00_S1,1,D00_S1_C027,t_cell,0.0,443.4725004260091,63.09763230110365,0.8250946157285225,0.37171254593713254,0.588660824214419,0.733438461994391,0.358876819406842,0.3397954266847597,0.595310831751907,0.11041817987994185,-0.12,0.864466641419912,0.8151333305566929,0.3619008552052886,0.4283341793671984,12.0,12.0,0.1547025672331693,0.6393633059930641
D00_S1_C027_T012,D00,C0,D00_S1,1,D00_S1_C027,t_cell,12.0,440.92175577798264,65.99394550529499,0.8250946157285225,0.37171254593713254,0.7529631529156101,0.9429663938061991,0.864466641419912,0.8151333305566929,0.3619008552052886,0.4283341793671984,-0.12,1.398742972878589,1.9027898652384587,0.02,0.9237539772981194,24.0,12.0,0.6393633059930641,1.4853379631800891
D00_S1_C027_T024,D00,C0,D00_S1,1,D00_S1_C027,t_cell,24.0,448.93870523123576,66.68496002995735,0.8250946157285225,0.37171254593713254,0.8497811586036679,1.402324501360531,1.398742972878589,1.9027898652384587,0.02,0.9237539772981194,-0.12,2.592961749097175,3.0,0.02,2.5,48.0,24.0,1.4853379631800891,2.661629289747209
D00_S1_C027_T048,D00,C0,D00_S1,1,D00_S1_C027,t_cell,48.0,443.9482212630502,71.08204807824248,0.8250946157285225,0.37171254593713254,1.1436287738510142,1.8,2.592961749097175,3.0,0.02,2.5,-0.12,,,,,,,2.661629289747209,
D00_S1_C028_T000,D00,C0,D00_S1,1,D00_S1_C028,macrophage,0.0,352.2875331465356,363.6522395130637,0.6736912752540294,0.3775510117638332,0.4839729393791011,0.5408147200079655,0.41595272751603857,0.2545443894552264,0.4751585848762182,0.7127844191237861,0.55,0.737465490613199,0.6994459000501627,0.19391505002287407,0.7686988460798977,12.0,12.0,0.2766700657949887,0.653302827606721
D00_S1_C028_T012,D00,C0,D00_S1,1,D00_S1_C028,macrophage,12.0,352.92841859180226,366.5356598677994,0.6736912752540294,0.3775510117638332,0.5634014199828139,0.8110315411522638,0.737465490613199,0.6994459000501627,0.19391505002287407,0.7686988460798977,0.55,1.1315279087206185,1.6142583107744568,0.02,1.114463318324937,24.0,12.0,0.653302827606721,1.3101644672785
D00_S1_C028_T024,D00,C0,D00_S1,1,D00_S1_C028,macrophage,24.0,350.9051531083105,358.2233522852486,0.6736912752540294,0.3775510117638332,0.7054489393648588,1.0487358008066046,1.1315279087206185,1.6142583107744568,0.02,1.114463318324937,0.55,2.1956873436239435,3.0,0.02,2.5,48.0,24.0,1.3101644672785,2.5503924562147042
D00_S1_C028_T048,D00,C0,D00_S1,1,D00_S1_C028,macrophage,48.0,362.4794649656203,359.5617833624594,0.6736912752540294,0.3775510117638332,0.9196983620378036,1.6289589142216474,2.1956873436239435,3.0,0.02,2.5,0.55,,,,,,,2.5503924562147042,
D00_S1_C029_T000,D00,C0,D00_S1,1,D00_S1_C029,t_cell,0.0,423.4160001438425,412.75385579872585,0.620400167327936,0.47243578757652904,0.5002376144899596,0.4234038493119366,0.32960484075783364,0.26682432855793375,0.6082755995734069,0.04369788076061523,-0.12,0.6383885611267792,0.6556192397147307,0.3861565900644444,0.47018891152081865,12.0,12.0,0.0952839773659751,0.5025293646685549
D00_S1_C029_T012,D00,C0,D00_S1,1,D00_S1_C029,t_cell,12.0,417.7756024089749,410.1382611506807,0.620400167327936,0.47243578757652904,0.6356551986558703,0.6873067123261201,0.6383885611267792,0.6556192397147307,0.3861565900644444,0.47018891152081865,-0.12,1.0013508388033674,1.3874879461199487,0.02,0.9357275940869764,24.0,12.0,0.5025293646685549,1.1291179678199135
D00_S1_C029_T024,D00,C0,D00_S1,1,D00_S1_C029,t_cell,24.0,419.30456779530886,413.2480230850396,0.620400167327936,0.47243578757652904,0.7726639027329186,0.945912391867132,1.0013508388033674,1.3874879461199487,0.02,0.9357275940869764,-0.12,2.115844235939572,3.0,0.02,2.4193441957908064,48.0,24.0,1.1291179678199135,2.5119052252212417
D00_S1_C029_T048,D00,C0,D00_S1,1,D00_S1_C029,t_cell,48.0,428.59444605669137,410.8873013733005,0.620400167327936,0.47243578757652904,0.9471041325843096,1.5212662789661355,2.115844235939572,3.0,0.02,2.4193441957908064,-0.12,,,,,,,2.5119052252212417,
D00_S1_C030_T000,D00,C0,D00_S1,1,D00_S1_C030,tumor,0.0,67.43497226520421,173.03631464795328,0.5950411982119707,0.5795285393061226,0.5546221733612374,0.8357756559810138,0.55224143782631,0.50883026405418,0.46133008191872954,0.4341821812757876,0.2,0.8510686658793697,1.0858732093895973,0.17684940092707507,0.6190780812378214,12.0,12.0,0.3842099475704102,0.844427114996838
D00_S1_C030_T012,D00,C0,D00_S1,1,D00_S1_C030,tumor,12.0,66.8215276040611,170.88660990343547,0.5950411982119707,0.5795285393061226,0.6676065181725311,1.0313127070500314,0.8510686658793697,1.0858732093895973,0.17684940092707507,0.6190780812378214,0.2,1.2739254082416616,2.067433780634321,0.02,1.0307311622000779,24.0,12.0,0.844427114996838,1.550813561452155
D00_S1_C030_T024,D00,C0,D00_S1,1,D00_S1_C030,tumor,24.0,63.55926903582535,176.8365115084725,0.5950411982119707,0.5795285393061226,0.7649733652851393,1.415854491094663,1.2739254082416616,2.067433780634321,0.02,1.0307311622000779,0.2,2.4270343182918865,3.0,0.02,2.5,48.0,24.0,1.550813561452155,2.6151696091217285
D00_S1_C030_T048,D00,C0,D00_S1,1,D00_S1_C030,tumor,48.0,62.753529831329885,171.55623431349863,0.5950411982119707,0.5795285393061226,1.0195311406081609,1.8,2.4270343182918865,3.0,0.02,2.5,0.2,,,,,,,2.6151696091217285,
D00_S1_C031_T000,D00,C0,D00_S1,1,D00_S1_C031,fibroblast,0.0,946.3332633788542,211.67218283763708,0.4773142118019074,0.7691045590998156,0.34583646338588403,0.581037896748862,0.31132449537931517,0.3408319298821741,0.5623178302842735,0.5441064755343169,0.34,0.4818914304086907,0.724477106205483,0.4447583305503677,0.8044796112540195,12.0,12.0,0.23588155749397505,0.5457277010227883
D00_S1_C031_T012,D00,C0,D00_S1,1,D00_S1_C031,fibroblast,12.0,952.3011696679295,208.7751546431662,0.4773142118019074,0.7691045590998156,0.4269923911149695,0.7095145148460338,0.4818914304086907,0.724477106205483,0.4447583305503677,0.8044796112540195,0.34,0.8617692487346966,1.3878617205441333,0.09676275395820146,1.2587007883981076,24.0,12.0,0.5457277010227883,1.137921367315716
D00_S1_C031_T024,D00,C0,D00_S1,1,D00_S1_C031,fibroblast,24.0,943.5576960675918,209.3260835893219,0.4773142118019074,0.7691045590998156,0.5276342674924358,0.9562134689850732,0.8617692487346966,1.3878617205441333,0.09676275395820146,1.2587007883981076,0.34,1.8541701456192607,3.0,0.02,2.5,48.0,24.0,1.137921367315716,2.454767640773393
D00_S1_C031_T048,D00,C0,D00_S1,1,D00_S1_C031,fibroblast,48.0,942.2830306025618,211.18617920796922,0.4773142118019074,0.7691045590998156,0.7725807362324625,1.5184022022373473,1.8541701456192607,3.0,0.02,2.5,0.34,,,,,,,2.454767640773393,
D00_S1_C032_T000,D00,C0,D00_S1,1,D00_S1_C032,macrophage,0.0,853.9642138936869,220.6090748365077,0.41053198091075205,0.7266447341966842,0.2950703502069834,0.6667967752880204,0.29915854299304506,0.32355764365113654,0.4963047961096814,0.7343646062689569,0.55,0.5745674566544935,0.6060115568040547,0.32926625984673735,0.810475966794721,12.0,12.0,0.27675792710025965,0.5414210513218664
D00_S1_C032_T012,D00,C0,D00_S1,1,D00_S1_C032,macrophage,12.0,851.1076430503756,224.5869710332928,0.41053198091075205,0.7266447341966842,0.37104155579470727,0.8372733510688664,0.5745674566544935,0.6060115568040547,0.32926625984673735,0.810475966794721,0.55,0.8920361560965192,1.3071606920436387,0.02,1.084804511932232,24.0,12.0,0.5414210513218664,1.0897681582744185
D00_S1_C032_T024,D00,C0,D00_S1,1,D00_S1_C032,macrophage,24.0,847.3875882521803,223.46558238419385,0.41053198091075205,0.7266447341966842,0.5385870560154655,1.062866331089243,0.8920361560965192,1.3071606920436387,0.02,1.084804511932232,0.55,1.8391643999051028,3.0,0.02,2.3363834891385236,48.0,24.0,1.0897681582744185,2.4178427298011336
D00_S1_C032_T048,D00,C0,D00_S1,1,D00_S1_C032,macrophage,48.0,848.979969449887,225.6612112600999,0.41053198091075205,0.7266447341966842,0.7569317969628551,1.690801598963201,1.8391643999051028,3.0,0.02,2.3363834891385236,0.55,,,,,,,2.4178427298011336,
D00_S1_C033_T000,D00,C0,D00_S1,1,D00_S1_C033,t_cell,0.0,836.3812205216798,296.8112640697761,0.6832708657285758,0.7437445091239736,0.5711806061385173,0.2109435711769191,0.34756000089810934,0.3280331019876638,0.6150487081980556,0.10662258704927823,-0.12,0.6803119328583814,0.6225109283786364,0.5707069113851373,0.4226183786850431,12.0,12.0,0.14078649081183264,0.4482607420543707
D00_S1_C033_T012,D00,C0,D00_S1,1,D00_S1_C033,t_cell,12.0,835.1525442561518,299.00956084219496,0.6832708657285758,0.7437445091239736,0.6199368735095916,0.38179167323530916,0.6803119328583814,0.6225109283786364,0.5707069113851373,0.4226183786850431,-0.12,1.1811281262484055,1.2478342242465703,0.2869149682117661,0.8447442463316576,24.0,12.0,0.4482607420543707,1.0355038592476504
D00_S1_C033_T024,D00,C0,D00_S1,1,D00_S1_C033,t_cell,24.0,832.1169735494918,292.6845765594412,0.6832708657285758,0.7437445091239736,0.7426714371563063,0.6942697513633467,1.1811281262484055,1.2478342242465703,0.2869149682117661,0.8447442463316576,-0.12,2.0393114162350074,3.0,0.02,2.161382656947051,48.0,24.0,1.0355038592476504,2.4388837279352122
D00_S1_C033_T048,D00,C0,D00_S1,1,D00_S1_C033,t_cell,48.0,831.3227996541132,302.35687836210457,0.6832708657285758,0.7437445091239736,0.9569114113179531,1.289684836499984,2.0393114162350074,3.0,0.02,2.161382656947051,-0.12,,,,,,,2.4388837279352122,
D00_S1_C034_T000,D00,C0,D00_S1,1,D00_S1_C034,vascular,0.0,898.7502361715127,891.1187695601249,0.37977180586525866,0.701357712482517,0.40061251692762234,0.2912557631955161,0.21523344370372768,0.20352026638122225,0.7370666467519732,0.10263597279743708,-0.05,0.5313979923827985,0.5378967080101033,0.620455417956645,0.4491898813560674,12.0,12.0,0.01632762437408375,0.36031964203278466
D00_S1_C034_T012,D00,C0,D00_S1,1,D00_S1_C034,vascular,12.0,900.769055209376,891.9186117724292,0.37977180586525866,0.701357712482517,0.5323423090191648,0.5061925603200523,0.5313979923827985,0.5378967080101033,0.620455417956645,0.4491898813560674,-0.05,0.9373738994025538,1.357455865416032,0.22579920426416553,0.9011661809018627,24.0,12.0,0.36031964203278466,1.0446009184746667
D00_S1_C034_T024,D00,C0,D00_S1,1,D00_S1_C034,vascular,24.0,893.0010730063673,885.9077226730649,0.37977180586525866,0.701357712482517,0.6711605048047107,0.8226812695809187,0.9373738994025538,1.357455865416032,0.22579920426416553,0.9011661809018627,-0.05,2.0938393240922433,3.0,0.02,2.479361785032052,48.0,24.0,1.0446009184746667,2.517747367752239
D00_S1_C034_T048,D00,C0,D00_S1,1,D00_S1_C034,vascular,48.0,906.0700282738752,889.4852440207004,0.37977180586525866,0.701357712482517,0.9552566095795251,1.4464909142992193,2.0938393240922433,3.0,0.02,2.479361785032052,-0.05,,,,,,,2.517747367752239,
D00_S1_C035_T000,D00,C0,D00_S1,1,D00_S1_C035,tumor,0.0,367.76992836568604,249.58211306319433,0.5060279647326068,0.5811177786075503,0.48445577550758967,0.5011532291739862,0.5480544571675151,0.48495718997144577,0.38490103363917033,0.37517806602864595,0.2,0.7624500978481497,0.8930733702107585,0.18180759950935818,0.7667423537703808,12.0,12.0,0.37659208499830993,0.7555120439606634
D00_S1_C035_T012,D00,C0,D00_S1,1,D00_S1_C035,tumor,12.0,364.1382006503852,244.48852959495525,0.5060279647326068,0.5811177786075503,0.5538726087323965,0.6938396480925417,0.7624500978481497,0.8930733702107585,0.18180759950935818,0.7667423537703808,0.2,1.1278699815774573,1.7551302218881737,0.02,1.1885113773496483,24.0,12.0,0.7555120439606634,1.3915683768179412
D00_S1_C035_T024,D00,C0,D00_S1,1,D00_S1_C035,tumor,24.0,363.0589611922148,247.1829389917965,0.5060279647326068,0.5811177786075503,0.6248447642021712,1.0097106103879454,1.1278699815774573,1.7551302218881737,0.02,1.1885113773496483,0.2,2.1337826828434543,3.0,0.02,2.5,48.0,24.0,1.3915683768179412,2.5330591511961673
D00_S1_C035_T048,D00,C0,D00_S1,1,D00_S1_C035,tumor,48.0,370.1576046121955,242.36611827366968,0.5060279647326068,0.5811177786075503,0.8423320776884462,1.4788092601861524,2.1337826828434543,3.0,0.02,2.5,0.2,,,,,,,2.5330591511961673,
D01_S0_C000_T000,D01,C1,D01_S0,0,D01_S0_C000,fibroblast,0.0,385.6813495916579,838.5903831562567,0.5652875555526801,0.3873624702998484,0.42428745203949314,0.4239841996624004,0.4593985023822491,0.3908077872750324,0.8667410083201226,0.4808512606531069,0.34,0.8451692393044674,0.9668391020506139,0.5818820391541494,0.6593342924586431,12.0,12.0,0.22170654885923968,0.7045829658673614
D01_S0_C000_T012,D01,C1,D01_S0,0,D01_S0_C000,fibroblast,12.0,384.9419916311879,837.2335453905713,0.5652875555526801,0.3873624702998484,0.49249442648125313,0.6746395941322804,0.8451692393044674,0.9668391020506139,0.5818820391541494,0.6593342924586431,0.34,1.4568905381646737,2.0643389113666104,0.02,1.1624028195711242,24.0,12.0,0.7045829658673614,1.6268925920563064
D01_S0_C000_T024,D01,C1,D01_S0,0,D01_S0_C000,fibroblast,24.0,386.0657530405391,841.2168725489664,0.5652875555526801,0.3873624702998484,0.6959783743138797,1.162533933338518,1.4568905381646737,2.0643389113666104,0.02,1.1624028195711242,0.34,2.9069565184353197,3.0,0.02,2.5,48.0,24.0,1.6268925920563064,2.7495478251618897
D01_S0_C000_T048,D01,C1,D01_S0,0,D01_S0_C000,fibroblast,48.0,387.8483192673154,839.0923214968434,0.5652875555526801,0.3873624702998484,1.01098420166147,1.7580921630565296,2.9069565184353197,3.0,0.02,2.5,0.34,,,,,,,2.7495478251618897,
D01_S0_C001_T000,D01,C1,D01_S0,0,D01_S0_C001,tumor,0.0,210.80735057341263,947.1388364702143,0.6731229093956772,0.41067641147816464,0.6626409639827707,0.821911484207377,0.7026622214468604,0.5656587723725105,0.6453816823872197,0.3939152916810878,0.2,1.0231262355817772,1.264644073887551,0.3207190483212935,0.611189051872483,12.0,12.0,0.40506072095495516,0.9451841211727342
