row_id,donor_id,section_id,cell_type,time,split,full_prediction,intrinsic_prediction,neighborhood_contribution,split_regime
D05_S0_C011_T012,D05,D05_S0,tumor,12.0,train,1.3534300297400648,1.361875352483763,-0.008445322743698247,heldout_section
D05_S0_C011_T024,D05,D05_S0,tumor,24.0,train,2.5808628971654586,2.6022637556162533,-0.021400858450794757,heldout_section
D05_S0_C012_T000,D05,D05_S0,t_cell,0.0,train,0.7016783040538693,0.7031817831143117,-0.0015034790604423476,heldout_section
D05_S0_C012_T012,D05,D05_S0,t_cell,12.0,train,1.2493122499324434,1.2535003481308247,-0.004188098198381285,heldout_section
D05_S0_C012_T024,D05,D05_S0,t_cell,24.0,train,2.5346340836267887,2.5424066509839474,-0.0077725673571586995,heldout_section
D05_S0_C013_T000,D05,D05_S0,macrophage,0.0,train,0.848525067913799,0.8398920539765601,0.00863301393723892,heldout_section
D05_S0_C013_T012,D05,D05_S0,macrophage,12.0,train,1.4272730168234293,1.4198978605867218,0.007375156236707481,heldout_section
D05_S0_C013_T024,D05,D05_S0,macrophage,24.0,train,2.6570770274937234,2.6425657455099816,0.014511281983741853,heldout_section
D05_S0_C014_T000,D05,D05_S0,t_cell,0.0,train,0.6306664088561715,0.6260011857834016,0.004665223072769953,heldout_section
D05_S0_C014_T012,D05,D05_S0,t_cell,12.0,train,1.1730094282478631,1.1678460447347823,0.005163383513080877,heldout_section
D05_S0_C014_T024,D05,D05_S0,t_cell,24.0,train,2.511508907499715,2.515086946730328,-0.0035780392306130615,heldout_section
D05_S0_C015_T000,D05,D05_S0,tumor,0.0,train,0.9120658546732261,0.9170905352210599,-0.005024680547833782,heldout_section
D05_S0_C015_T012,D05,D05_S0,tumor,12.0,train,1.473467094424079,1.4793500021866384,-0.005882907762559286,heldout_section
D05_S0_C015_T024,D05,D05_S0,tumor,24.0,train,2.5301610969342625,2.571806739374088,-0.041645642439825714,heldout_section
D05_S0_C016_T000,D05,D05_S0,t_cell,0.0,train,0.6409689592252523,0.6430112708437319,-0.0020423116184795642,heldout_section
D05_S0_C016_T012,D05,D05_S0,t_cell,12.0,train,1.2173773924914435,1.2235150286103713,-0.006137636118927814,heldout_section
D05_S0_C016_T024,D05,D05_S0,t_cell,24.0,train,2.583293590793054,2.602923055371392,-0.01962946457833814,heldout_section
D05_S0_C017_T000,D05,D05_S0,vascular,0.0,train,0.5507145316962792,0.5547146786538862,-0.004000146957607087,heldout_section
D05_S0_C017_T012,D05,D05_S0,vascular,12.0,train,1.0768215238177714,1.0861458666986645,-0.009324342880893122,heldout_section
D05_S0_C017_T024,D05,D05_S0,vascular,24.0,train,2.42923654290024,2.44507019570228,-0.015833652802040188,heldout_section
D05_S0_C018_T000,D05,D05_S0,tumor,0.0,train,0.7716873739828393,0.7719887990856916,-0.00030142510285235957,heldout_section
D05_S0_C018_T012,D05,D05_S0,tumor,12.0,train,1.3442035490742497,1.336202199030354,0.008001350043895572,heldout_section
D05_S0_C018_T024,D05,D05_S0,tumor,24.0,train,2.6169847301283586,2.605724001909836,0.01126072821852242,heldout_section
D05_S0_C019_T000,D05,D05_S0,tumor,0.0,train,0.8489268637312322,0.8598417060728075,-0.01091484234157536,heldout_section
D05_S0_C019_T012,D05,D05_S0,tumor,12.0,train,1.420544933731152,1.4340210453453928,-0.013476111614240782,heldout_section
D05_S0_C019_T024,D05,D05_S0,tumor,24.0,train,2.541449536640768,2.5740103423049474,-0.032560805664179515,heldout_section
D05_S0_C020_T000,D05,D05_S0,macrophage,0.0,train,0.6590594163480692,0.6501136366679319,0.008945779680137322,heldout_section
D05_S0_C020_T012,D05,D05_S0,macrophage,12.0,train,1.180555300894333,1.1775338039086363,0.003021496985696759,heldout_section
D05_S0_C020_T024,D05,D05_S0,macrophage,24.0,train,2.5352482848977504,2.512020715811293,0.0232275690864574,heldout_section
D05_S0_C021_T000,D05,D05_S0,tumor,0.0,train,0.7444759049312543,0.7387108254855996,0.005765079445654631,heldout_section
D05_S0_C021_T012,D05,D05_S0,tumor,12.0,train,1.3544497900022547,1.3485950233814084,0.0058547666208463855,heldout_section
D05_S0_C021_T024,D05,D05_S0,tumor,24.0,train,2.6311555149745702,2.617833971351711,0.013321543622859089,heldout_section
D05_S0_C022_T000,D05,D05_S0,tumor,0.0,train,0.8639790419443182,0.8633933558655807,0.0005856860787374352,heldout_section
D05_S0_C022_T012,D05,D05_S0,tumor,12.0,train,1.4996846355053237,1.4993247518363069,0.0003598836690168472,heldout_section
D05_S0_C022_T024,D05,D05_S0,tumor,24.0,train,2.6396639839783447,2.659630180596074,-0.01996619661772936,heldout_section
D05_S0_C023_T000,D05,D05_S0,macrophage,0.0,train,0.7610399413844283,0.754125797678614,0.006914143705814335,heldout_section
D05_S0_C023_T012,D05,D05_S0,macrophage,12.0,train,1.3139223225224665,1.3072613065448315,0.006661015977635021,heldout_section
D05_S0_C023_T024,D05,D05_S0,macrophage,24.0,train,2.601343024034715,2.587257066148251,0.014085957886464051,heldout_section
D05_S0_C024_T000,D05,D05_S0,t_cell,0.0,train,0.6994808741267716,0.6912487944179312,0.008232079708840434,heldout_section
D05_S0_C024_T012,D05,D05_S0,t_cell,12.0,train,1.311248433891852,1.3049506630773897,0.006297770814462256,heldout_section
D05_S0_C024_T024,D05,D05_S0,t_cell,24.0,train,2.610031051783915,2.591508082331517,0.018522969452398286,heldout_section
D05_S0_C025_T000,D05,D05_S0,macrophage,0.0,train,0.6557690065557834,0.65419422420991,0.0015747823458733823,heldout_section
D05_S0_C025_T012,D05,D05_S0,macrophage,12.0,train,1.0752774263680973,1.074343431696876,0.0009339946712212388,heldout_section
D05_S0_C025_T024,D05,D05_S0,macrophage,24.0,train,2.3329194115377563,2.28635991789896,0.0465594936387963,heldout_section
D05_S0_C026_T000,D05,D05_S0,tumor,0.0,train,0.9020681549362245,0.9017720150177677,0.00029613991845678367,heldout_section
D05_S0_C026_T012,D05,D05_S0,tumor,12.0,train,1.5614255909772976,1.5639802089960166,-0.002554618018719035,heldout_section
D05_S0_C026_T024,D05,D05_S0,tumor,24.0,train,2.6717067026123904,2.670648387624321,0.0010583149880694087,heldout_section
D05_S0_C027_T000,D05,D05_S0,t_cell,0.0,train,0.6358893828871688,0.6302996254953683,0.005589757391800454,heldout_section
D05_S0_C027_T012,D05,D05_S0,t_cell,12.0,train,1.2111015643414702,1.2112808181126449,-0.00017925377117467,heldout_section
D05_S0_C027_T024,D05,D05_S0,t_cell,24.0,train,2.50849915175788,2.5167735300022707,-0.00827437824439059,heldout_section
D05_S0_C028_T000,D05,D05_S0,tumor,0.0,train,0.7981350468716273,0.7920112718628527,0.00612377500877459,heldout_section
D05_S0_C028_T012,D05,D05_S0,tumor,12.0,train,1.4350494276154353,1.431097159903308,0.003952267712127311,heldout_section
D05_S0_C028_T024,D05,D05_S0,tumor,24.0,train,2.6694411805827376,2.689691661335972,-0.020250480753234434,heldout_section
D05_S0_C029_T000,D05,D05_S0,vascular,0.0,train,0.6722026939009722,0.6725767687320231,-0.0003740748310508968,heldout_section
D05_S0_C029_T012,D05,D05_S0,vascular,12.0,train,1.2173125204398376,1.2156475224043788,0.0016649980354588312,heldout_section
D05_S0_C029_T024,D05,D05_S0,vascular,24.0,train,2.626474682407264,2.6082273204512534,0.01824736195601062,heldout_section
D05_S0_C030_T000,D05,D05_S0,fibroblast,0.0,train,0.6982659962493704,0.6944809073416831,0.0037850889076872507,heldout_section
D05_S0_C030_T012,D05,D05_S0,fibroblast,12.0,train,1.2291777225621185,1.2283862125239169,0.0007915100382016593,heldout_section
D05_S0_C030_T024,D05,D05_S0,fibroblast,24.0,train,2.526183270895145,2.51778859418593,0.008394676709214899,heldout_section
D05_S0_C031_T000,D05,D05_S0,tumor,0.0,train,0.8900377399714015,0.9019929025570235,-0.011955162585622015,heldout_section
D05_S0_C031_T012,D05,D05_S0,tumor,12.0,train,1.5063647136966967,1.519852385370436,-0.013487671673739321,heldout_section
D05_S0_C031_T024,D05,D05_S0,tumor,24.0,train,2.5869898858658558,2.6622793730299166,-0.07528948716406081,heldout_section
D05_S0_C032_T000,D05,D05_S0,macrophage,0.0,train,0.7810312836635868,0.769034063832426,0.011997219831160755,heldout_section
D05_S0_C032_T012,D05,D05_S0,macrophage,12.0,train,1.3336535988927603,1.3266314334233065,0.007022165469453778,heldout_section
D05_S0_C032_T024,D05,D05_S0,macrophage,24.0,train,2.578149952817999,2.566693395119701,0.01145655769829812,heldout_section
D05_S0_C033_T000,D05,D05_S0,tumor,0.0,train,0.9530334584072426,0.9505573625847226,0.0024760958225200635,heldout_section
D05_S0_C033_T012,D05,D05_S0,tumor,12.0,train,1.571425873058773,1.5626176594301617,0.008808213628611172,heldout_section
D05_S0_C033_T024,D05,D05_S0,tumor,24.0,train,2.697161116654161,2.713813825741817,-0.01665270908765626,heldout_section
D05_S0_C034_T000,D05,D05_S0,tumor,0.0,train,0.7975200057417223,0.8050634194197401,-0.007543413678017807,heldout_section
D05_S0_C034_T012,D05,D05_S0,tumor,12.0,train,1.3758985264459593,1.3826378068174758,-0.006739280371516498,heldout_section
D05_S0_C034_T024,D05,D05_S0,tumor,24.0,train,2.583183905809269,2.587199034698174,-0.004015128888905206,heldout_section
D05_S0_C035_T000,D05,D05_S0,t_cell,0.0,train,0.6917192262057361,0.6843777050151465,0.007341521190589617,heldout_section
D05_S0_C035_T012,D05,D05_S0,t_cell,12.0,train,1.302648153744895,1.3003107633603863,0.002337390384508753,heldout_section
D05_S0_C035_T024,D05,D05_S0,t_cell,24.0,train,2.5602997499026743,2.5848672606033625,-0.02456751070068819,heldout_section
D05_S1_C000_T000,D05,D05_S1,t_cell,0.0,validation,0.5859567520293487,0.5915532379588656,-0.005596485929516892,heldout_section
D05_S1_C000_T012,D05,D05_S1,t_cell,12.0,validation,1.0390813000036168,1.0415000161296362,-0.0024187161260194046,heldout_section
D05_S1_C000_T024,D05,D05_S1,t_cell,24.0,validation,2.3603300712673305,2.363206360870304,-0.0028762896029732588,heldout_section
D05_S1_C001_T000,D05,D05_S1,tumor,0.0,validation,0.9115395754277303,0.9107344415951708,0.0008051338325595347,heldout_section
D05_S1_C001_T012,D05,D05_S1,tumor,12.0,validation,1.5719007050544789,1.5719163428291192,-1.5637774640309132e-05,heldout_section
D05_S1_C001_T024,D05,D05_S1,tumor,24.0,validation,2.64019453036353,2.6577304799286052,-0.017535949565075093,heldout_section
D05_S1_C002_T000,D05,D05_S1,t_cell,0.0,validation,0.7480520966178055,0.7499956188873114,-0.001943522269505893,heldout_section
D05_S1_C002_T012,D05,D05_S1,t_cell,12.0,validation,1.322838034329805,1.328987204344285,-0.00614917001448001,heldout_section
D05_S1_C002_T024,D05,D05_S1,t_cell,24.0,validation,2.568221264286513,2.584925272759756,-0.016704008473242826,heldout_section
D05_S1_C003_T000,D05,D05_S1,macrophage,0.0,validation,0.8641253285481562,0.8538393682493496,0.010285960298806573,heldout_section
D05_S1_C003_T012,D05,D05_S1,macrophage,12.0,validation,1.4456768177167234,1.433000521093129,0.012676296623594485,heldout_section
D05_S1_C003_T024,D05,D05_S1,macrophage,24.0,validation,2.621674226027035,2.607436143254385,0.014238082772649818,heldout_section
D05_S1_C004_T000,D05,D05_S1,tumor,0.0,validation,0.9146550060212045,0.9161759448133395,-0.001520938792134996,heldout_section
D05_S1_C004_T012,D05,D05_S1,tumor,12.0,validation,1.518643053320534,1.5182931891068732,0.0003498642136607888,heldout_section
D05_S1_C004_T024,D05,D05_S1,tumor,24.0,validation,2.665470751117025,2.6877284747257844,-0.022257723608759328,heldout_section
D05_S1_C005_T000,D05,D05_S1,fibroblast,0.0,validation,0.7316789348622257,0.7279101706017708,0.0037687642604549154,heldout_section
D05_S1_C005_T012,D05,D05_S1,fibroblast,12.0,validation,1.309734940627236,1.3078743491627618,0.0018605914644742594,heldout_section
D05_S1_C005_T024,D05,D05_S1,fibroblast,24.0,validation,2.572300963100465,2.556753629058712,0.015547334041753125,heldout_section
D05_S1_C006_T000,D05,D05_S1,vascular,0.0,validation,0.6827882078445052,0.6776453015459943,0.005142906298510885,heldout_section
D05_S1_C006_T012,D05,D05_S1,vascular,12.0,validation,1.2772826652284837,1.274450550268055,0.0028321149604286777,heldout_section
D05_S1_C006_T024,D05,D05_S1,vascular,24.0,validation,2.56466906494168,2.560445151995233,0.004223912946446973,heldout_section
D05_S1_C007_T000,D05,D05_S1,macrophage,0.0,validation,0.6987524197335994,0.6942274171162988,0.0045250026173006,heldout_section
D05_S1_C007_T012,D05,D05_S1,macrophage,12.0,validation,1.2119817733855989,1.2116017446131515,0.00038002877244736055,heldout_section
D05_S1_C007_T024,D05,D05_S1,macrophage,24.0,validation,2.493585915266018,2.489021934554699,0.004563980711318916,heldout_section
D05_S1_C008_T000,D05,D05_S1,t_cell,0.0,validation,0.6334416321261143,0.6295017240087338,0.003939908117380431,heldout_section
D05_S1_C008_T012,D05,D05_S1,t_cell,12.0,validation,1.1989731630384626,1.1954111832069994,0.0035619798314632245,heldout_section
D05_S1_C008_T024,D05,D05_S1,t_cell,24.0,validation,2.4900439619789,2.4838768026486697,0.006167159330230376,heldout_section
D05_S1_C009_T000,D05,D05_S1,macrophage,0.0,validation,0.7912489004324395,0.7807772778787315,0.010471622553707927,heldout_section
D05_S1_C009_T012,D05,D05_S1,macrophage,12.0,validation,1.3727765003874324,1.3648856532446856,0.007890847142746793,heldout_section
D05_S1_C009_T024,D05,D05_S1,macrophage,24.0,validation,2.5925700576519257,2.5830572180907008,0.00951283956122495,heldout_section
D05_S1_C010_T000,D05,D05_S1,fibroblast,0.0,validation,0.8271963526800465,0.8188321379404861,0.008364214739560394,heldout_section
D05_S1_C010_T012,D05,D05_S1,fibroblast,12.0,validation,1.455544282988392,1.45390267983281,0.0016416031555819277,heldout_section
D05_S1_C010_T024,D05,D05_S1,fibroblast,24.0,validation,2.614991739398907,2.654813418692626,-0.03982167929371938,heldout_section
D05_S1_C011_T000,D05,D05_S1,tumor,0.0,validation,0.880110104643953,0.8877641575173797,-0.007654052873426687,heldout_section
D05_S1_C011_T012,D05,D05_S1,tumor,12.0,validation,1.4880662206442257,1.4953693300912645,-0.007303109447038825,heldout_section
D05_S1_C011_T024,D05,D05_S1,tumor,24.0,validation,2.634138531302876,2.6528982706514657,-0.018759739348589655,heldout_section
D05_S1_C012_T000,D05,D05_S1,fibroblast,0.0,validation,0.7993874771762532,0.7985781932870453,0.000809283889207979,heldout_section
D05_S1_C012_T012,D05,D05_S1,fibroblast,12.0,validation,1.3651816908941747,1.3656624128623795,-0.0004807219682048114,heldout_section
D05_S1_C012_T024,D05,D05_S1,fibroblast,24.0,validation,2.6408737525744908,2.637493366731693,0.0033803858427976508,heldout_section
D05_S1_C013_T000,D05,D05_S1,tumor,0.0,validation,0.8585959246975126,0.8574579437789143,0.0011379809185982914,heldout_section
D05_S1_C013_T012,D05,D05_S1,tumor,12.0,validation,1.487170735326893,1.485403639238833,0.0017670960880600273,heldout_section
D05_S1_C013_T024,D05,D05_S1,tumor,24.0,validation,2.622626974119825,2.6114253458002277,0.011201628319597479,heldout_section
D05_S1_C014_T000,D05,D05_S1,vascular,0.0,validation,0.6951918920955106,0.6922774668421856,0.0029144252533249704,heldout_section
D05_S1_C014_T012,D05,D05_S1,vascular,12.0,validation,1.2415422638558666,1.2430012035998668,-0.0014589397440001317,heldout_section
D05_S1_C014_T024,D05,D05_S1,vascular,24.0,validation,2.564371758298336,2.5732896188257732,-0.00891786052743715,heldout_section
D05_S1_C015_T000,D05,D05_S1,macrophage,0.0,validation,0.7108215844034839,0.7056857994625125,0.005135784940971333,heldout_section
D05_S1_C015_T012,D05,D05_S1,macrophage,12.0,validation,1.2780911333351932,1.27700236499723,0.0010887683379632307,heldout_section
D05_S1_C015_T024,D05,D05_S1,macrophage,24.0,validation,2.5901706277278005,2.5921118765973006,-0.0019412488695000896,heldout_section
D05_S1_C016_T000,D05,D05_S1,tumor,0.0,validation,0.8133835336730433,0.82143483795101,-0.008051304277966742,heldout_section
D05_S1_C016_T012,D05,D05_S1,tumor,12.0,validation,1.3901284544061594,1.3946764877829505,-0.004548033376791105,heldout_section
D05_S1_C016_T024,D05,D05_S1,tumor,24.0,validation,2.56234912315257,2.580931773594006,-0.0185826504414357,heldout_section
D05_S1_C017_T000,D05,D05_S1,tumor,0.0,validation,0.916220436839005,0.9181575186351104,-0.001937081796105411,heldout_section
D05_S1_C017_T012,D05,D05_S1,tumor,12.0,validation,1.5413781452395048,1.5451176033462617,-0.00373945810675691,heldout_section
D05_S1_C017_T024,D05,D05_S1,tumor,24.0,validation,2.6352733282483536,2.6580239661843796,-0.022750637936026052,heldout_section
D05_S1_C018_T000,D05,D05_S1,tumor,0.0,validation,0.859792829964983,0.8661936973427462,-0.006400867377763242,heldout_section
D05_S1_C018_T012,D05,D05_S1,tumor,12.0,validation,1.4443580261236681,1.4485059166034682,-0.0041478904798000205,heldout_section
D05_S1_C018_T024,D05,D05_S1,tumor,24.0,validation,2.6021663567660047,2.6283607249461975,-0.02619436818019283,heldout_section
D05_S1_C019_T000,D05,D05_S1,macrophage,0.0,validation,0.875834972683439,0.8657089730550914,0.010125999628347593,heldout_section
D05_S1_C019_T012,D05,D05_S1,macrophage,12.0,validation,1.5248067853232459,1.5221392394594593,0.002667545863786591,heldout_section
D05_S1_C019_T024,D05,D05_S1,macrophage,24.0,validation,2.6633681167075975,2.6629505669415163,0.0004175497660812155,heldout_section
D05_S1_C020_T000,D05,D05_S1,macrophage,0.0,validation,0.8549847079377524,0.8407913145755532,0.014193393362199158,heldout_section
D05_S1_C020_T012,D05,D05_S1,macrophage,12.0,validation,1.4627413976840873,1.4504821164167878,0.012259281267299471,heldout_section
D05_S1_C020_T024,D05,D05_S1,macrophage,24.0,validation,2.673943831291701,2.670751808859324,0.0031920224323771507,heldout_section
D05_S1_C021_T000,D05,D05_S1,fibroblast,0.0,validation,0.7586413350377906,0.7482337712382823,0.010407563799508357,heldout_section
D05_S1_C021_T012,D05,D05_S1,fibroblast,12.0,validation,1.3904988690106201,1.3891189621559616,0.001379906854658497,heldout_section
D05_S1_C021_T024,D05,D05_S1,fibroblast,24.0,validation,2.5970194230498715,2.5839227060736976,0.013096716976173983,heldout_section
D05_S1_C022_T000,D05,D05_S1,t_cell,0.0,validation,0.603906025665049,0.5939802595947333,0.0099257660703157,heldout_section
D05_S1_C022_T012,D05,D05_S1,t_cell,12.0,validation,1.1461373162605495,1.134720403566389,0.011416912694160564,heldout_section
D05_S1_C022_T024,D05,D05_S1,t_cell,24.0,validation,2.5300901613156537,2.494671617579092,0.0354185437365615,heldout_section
D05_S1_C023_T000,D05,D05_S1,macrophage,0.0,validation,0.7432118303232279,0.7359715745435664,0.007240255779661475,heldout_section
D05_S1_C023_T012,D05,D05_S1,macrophage,12.0,validation,1.3143371839260425,1.309739768805962,0.004597415120080495,heldout_section
D05_S1_C023_T024,D05,D05_S1,macrophage,24.0,validation,2.63144068926495,2.6211062621740693,0.010334427090880727,heldout_section
D05_S1_C024_T000,D05,D05_S1,tumor,0.0,validation,0.8412052348090068,0.8509665765898433,-0.009761341780836541,heldout_section
D05_S1_C024_T012,D05,D05_S1,tumor,12.0,validation,1.4170776684505246,1.4209890373716345,-0.003911368921109881,heldout_section
D05_S1_C024_T024,D05,D05_S1,tumor,24.0,validation,2.5851082261810805,2.59765311085054,-0.012544884669459577,heldout_section
D05_S1_C025_T000,D05,D05_S1,t_cell,0.0,validation,0.6507425066719228,0.6547912514717856,-0.004048744799862836,heldout_section
D05_S1_C025_T012,D05,D05_S1,t_cell,12.0,validation,1.1600309755917169,1.1701344266387852,-0.010103451047068335,heldout_section
D05_S1_C025_T024,D05,D05_S1,t_cell,24.0,validation,2.394203156639663,2.4300066098279918,-0.03580345318832867,heldout_section
D05_S1_C026_T000,D05,D05_S1,tumor,0.0,validation,0.7764376196161336,0.7878445474538318,-0.011406927837698255,heldout_section
D05_S1_C026_T012,D05,D05_S1,tumor,12.0,validation,1.3299984192303014,1.3375867498267573,-0.007588330596455917,heldout_section
D05_S1_C026_T024,D05,D05_S1,tumor,24.0,validation,2.495939832412382,2.5096629618396635,-0.013723129427281489,heldout_section
D05_S1_C027_T000,D05,D05_S1,macrophage,0.0,validation,0.7351953936741862,0.735452626435199,-0.00025723276101285997,heldout_section
D05_S1_C027_T012,D05,D05_S1,macrophage,12.0,validation,1.2293484261685421,1.2284852001323727,0.0008632260361693955,heldout_section
D05_S1_C027_T024,D05,D05_S1,macrophage,24.0,validation,2.5873875495174175,2.574799072792716,0.012588476724701536,heldout_section
D05_S1_C028_T000,D05,D05_S1,tumor,0.0,validation,0.8825427504810553,0.895306378769993,-0.012763628288937623,heldout_section
D05_S1_C028_T012,D05,D05_S1,tumor,12.0,validation,1.4716296819588155,1.4809235643228138,-0.009293882363998307,heldout_section
D05_S1_C028_T024,D05,D05_S1,tumor,24.0,validation,2.5873536806682713,2.610009339552271,-0.022655658883999674,heldout_section
D05_S1_C029_T000,D05,D05_S1,tumor,0.0,validation,0.8288606938496457,0.8313296609946846,-0.0024689671450389694,heldout_section
D05_S1_C029_T012,D05,D05_S1,tumor,12.0,validation,1.4400483510010704,1.4422180776049074,-0.0021697266038369634,heldout_section
D05_S1_C029_T024,D05,D05_S1,tumor,24.0,validation,2.6372811030264267,2.657539130054191,-0.020258027027764136,heldout_section
D05_S1_C030_T000,D05,D05_S1,t_cell,0.0,validation,0.6726294251250329,0.6712999664884922,0.001329458636540659,heldout_section
D05_S1_C030_T012,D05,D05_S1,t_cell,12.0,validation,1.2564480366158444,1.258040407120478,-0.0015923705046336778,heldout_section
D05_S1_C030_T024,D05,D05_S1,t_cell,24.0,validation,2.6199507212165036,2.579778346905436,0.04017237431106757,heldout_section
D05_S1_C031_T000,D05,D05_S1,tumor,0.0,validation,0.8284676141917792,0.8291477266044758,-0.0006801124126966096,heldout_section
D05_S1_C031_T012,D05,D05_S1,tumor,12.0,validation,1.4598200685561975,1.4589492476171364,0.000870820939061101,heldout_section
D05_S1_C031_T024,D05,D05_S1,tumor,24.0,validation,2.609470520530102,2.6141811057763658,-0.0047105852462636655,heldout_section
D05_S1_C032_T000,D05,D05_S1,macrophage,0.0,validation,0.7757462471405474,0.7696325965644679,0.006113650576079488,heldout_section
D05_S1_C032_T012,D05,D05_S1,macrophage,12.0,validation,1.3537598310871226,1.3499766896263579,0.0037831414607647496,heldout_section
D05_S1_C032_T024,D05,D05_S1,macrophage,24.0,validation,2.6127747027522608,2.612206348160821,0.0005683545914396682,heldout_section
D05_S1_C033_T000,D05,D05_S1,vascular,0.0,validation,0.592763014029592,0.5815940596857396,0.011168954343852344,heldout_section
D05_S1_C033_T012,D05,D05_S1,vascular,12.0,validation,1.1681447474188589,1.1576308744745092,0.01051387294434969,heldout_section
D05_S1_C033_T024,D05,D05_S1,vascular,24.0,validation,2.634810732087412,2.572307104745015,0.06250362734239712,heldout_section
D05_S1_C034_T000,D05,D05_S1,tumor,0.0,validation,0.931623808624671,0.9392528752656895,-0.007629066641018478,heldout_section
D05_S1_C034_T012,D05,D05_S1,tumor,12.0,validation,1.5135122743694491,1.521195717224412,-0.0076834428549628075,heldout_section
D05_S1_C034_T024,D05,D05_S1,tumor,24.0,validation,2.661664140875876,2.700757314744541,-0.039093173868665065,heldout_section
D05_S1_C035_T000,D05,D05_S1,fibroblast,0.0,validation,0.6739916575456424,0.6705545814669537,0.0034370760786887056,heldout_section
D05_S1_C035_T012,D05,D05_S1,fibroblast,12.0,validation,1.2299136195100222,1.2217650983730979,0.008148521136924325,heldout_section
D05_S1_C035_T024,D05,D05_S1,fibroblast,24.0,validation,2.5864268402566197,2.56622875101843,0.020198089238189887,heldout_section
D06_S0_C000_T000,D06,D06_S0,tumor,0.0,train,0.8841020963958784,0.8765780743459397,0.007524022049938739,heldout_section
D06_S0_C000_T012,D06,D06_S0,tumor,12.0,train,1.5624311683816798,1.5516809518086891,0.01075021657299069,heldout_section
D06_S0_C000_T024,D06,D06_S0,tumor,24.0,train,2.7756000000000003,2.7756000000000003,0.0,heldout_section
D06_S0_C001_T000,D06,D06_S0,tumor,0.0,train,0.9258592643786864,0.9212953752804957,0.004563889098190721,heldout_section
D06_S0_C001_T012,D06,D06_S0,tumor,12.0,train,1.5578364858819067,1.5533279820197898,0.004508503862116875,heldout_section
D06_S0_C001_T024,D06,D06_S0,tumor,24.0,train,2.7304354579316237,2.7462091752279165,-0.015773717296292844,heldout_section
D06_S0_C002_T000,D06,D06_S0,tumor,0.0,train,0.9698447555760903,0.9692706261619952,0.0005741294140950703,heldout_section
D06_S0_C002_T012,D06,D06_S0,tumor,12.0,train,1.6733773375252563,1.6747396154863305,-0.001362277961074243,heldout_section
D06_S0_C002_T024,D06,D06_S0,tumor,24.0,train,2.7756000000000003,2.7756000000000003,0.0,heldout_section
D06_S0_C003_T000,D06,D06_S0,tumor,0.0,train,1.0384962580732795,1.0330396515321594,0.005456606541120124,heldout_section
D06_S0_C003_T012,D06,D06_S0,tumor,12.0,train,1.714539001513911,1.7040630171290567,0.010475984384854309,heldout_section
D06_S0_C003_T024,D06,D06_S0,tumor,24.0,train,2.7756000000000003,2.7756000000000003,0.0,heldout_section
D06_S0_C004_T000,D06,D06_S0,tumor,0.0,train,0.8353747228981709,0.8379195430010611,-0.002544820102890144,heldout_section
D06_S0_C004_T012,D06,D06_S0,tumor,12.0,train,1.4394611955101733,1.4377223408788642,0.0017388546313090725,heldout_section
D06_S0_C004_T024,D06,D06_S0,tumor,24.0,train,2.7571943559800385,2.75807116767469,-0.0008768116946513693,heldout_section
D06_S0_C005_T000,D06,D06_S0,tumor,0.0,train,0.8474286989565674,0.8509428558757876,-0.0035141569192201905,heldout_section
D06_S0_C005_T012,D06,D06_S0,tumor,12.0,train,1.4597047273635297,1.4596265133206783,7.821404285146549e-05,heldout_section
D06_S0_C005_T024,D06,D06_S0,tumor,24.0,train,2.765893864886941,2.7242422951442116,0.04165156974272932,heldout_section
D06_S0_C006_T000,D06,D06_S0,t_cell,0.0,train,0.6174490915992173,0.6057856941475431,0.011663397451674218,heldout_section
D06_S0_C006_T012,D06,D06_S0,t_cell,12.0,train,1.2382675628071953,1.2225457466122318,0.01572181619496349,heldout_section
D06_S0_C006_T024,D06,D06_S0,t_cell,24.0,train,2.682397207905284,2.596747484929301,0.08564972297598317,heldout_section
D06_S0_C007_T000,D06,D06_S0,tumor,0.0,train,0.88713941053126,0.8924898476139225,-0.005350437082662474,heldout_section
D06_S0_C007_T012,D06,D06_S0,tumor,12.0,train,1.5003531979419205,1.5016004073177978,-0.0012472093758773006,heldout_section
D06_S0_C007_T024,D06,D06_S0,tumor,24.0,train,2.686438250329243,2.7121794257931184,-0.025741175463875443,heldout_section
D06_S0_C008_T000,D06,D06_S0,macrophage,0.0,train,0.7321968508811648,0.7227443965951222,0.009452454286042578,heldout_section
D06_S0_C008_T012,D06,D06_S0,macrophage,12.0,train,1.3044869202907097,1.2957720812654483,0.008714839025261378,heldout_section
D06_S0_C008_T024,D06,D06_S0,macrophage,24.0,train,2.6242743930707015,2.5817234347803337,0.04255095829036781,heldout_section
D06_S0_C009_T000,D06,D06_S0,macrophage,0.0,train,0.919325480316171,0.9073159073817041,0.012009572934466917,heldout_section
D06_S0_C009_T012,D06,D06_S0,macrophage,12.0,train,1.590281118148783,1.5838610906866437,0.006420027462139322,heldout_section
D06_S0_C009_T024,D06,D06_S0,macrophage,24.0,train,2.7756000000000003,2.7756000000000003,0.0,heldout_section
D06_S0_C010_T000,D06,D06_S0,t_cell,0.0,train,0.5165820003421042,0.517814978689805,-0.0012329783477007528,heldout_section
D06_S0_C010_T012,D06,D06_S0,t_cell,12.0,train,1.0021516407993125,0.9958470777304357,0.006304563068876834,heldout_section
