row_id,graph_type,source,target,weight
D01_S0_C005_T012,organelle,mitochondria,lipid_droplet,0.7154821498923993
D01_S0_C006_T012,organelle,ER,mitochondria,0.6547331029691974
D01_S0_C006_T012,organelle,ER,Golgi,0.49104982722689805
D01_S0_C006_T012,organelle,mitochondria,lipid_droplet,0.4313678217934493
D01_S0_C007_T012,organelle,ER,mitochondria,1.1714028227897841
D01_S0_C007_T012,organelle,ER,Golgi,0.878552117092338
D01_S0_C007_T012,organelle,mitochondria,lipid_droplet,0.7721400431368732
D01_S0_C008_T012,organelle,ER,mitochondria,1.0366387408098232
D01_S0_C008_T012,organelle,ER,Golgi,0.7774790556073674
D01_S0_C008_T012,organelle,mitochondria,lipid_droplet,0.658618905930067
D01_S0_C009_T012,organelle,ER,mitochondria,1.0866483575629617
D01_S0_C009_T012,organelle,ER,Golgi,0.8149862681722213
D01_S0_C009_T012,organelle,mitochondria,lipid_droplet,0.7410277309333044
D01_S0_C010_T012,organelle,ER,mitochondria,0.8600261380247026
D01_S0_C010_T012,organelle,ER,Golgi,0.6450196035185269
D01_S0_C010_T012,organelle,mitochondria,lipid_droplet,0.5525220226847529
D01_S0_C011_T012,organelle,ER,mitochondria,0.8928837544616467
D01_S0_C011_T012,organelle,ER,Golgi,0.669662815846235
D01_S0_C011_T012,organelle,mitochondria,lipid_droplet,0.6148940441232236
D01_S0_C012_T012,organelle,ER,mitochondria,0.6781409146816203
D01_S0_C012_T012,organelle,ER,Golgi,0.5086056860112153
D01_S0_C012_T012,organelle,mitochondria,lipid_droplet,0.4407200924863058
D01_S0_C013_T012,organelle,ER,mitochondria,0.7993608693639878
D01_S0_C013_T012,organelle,ER,Golgi,0.5995206520229908
D01_S0_C013_T012,organelle,mitochondria,lipid_droplet,0.5518399368130065
D01_S0_C014_T012,organelle,ER,mitochondria,1.2443316908673616
D01_S0_C014_T012,organelle,ER,Golgi,0.9332487681505213
D01_S0_C014_T012,organelle,mitochondria,lipid_droplet,0.823403892800356
D01_S0_C015_T012,organelle,ER,mitochondria,0.8208463168360786
D01_S0_C015_T012,organelle,ER,Golgi,0.6156347376270589
D01_S0_C015_T012,organelle,mitochondria,lipid_droplet,0.534421156947083
D01_S0_C016_T012,organelle,ER,mitochondria,0.95516193720504
D01_S0_C016_T012,organelle,ER,Golgi,0.7163714529037799
D01_S0_C016_T012,organelle,mitochondria,lipid_droplet,0.6177027729039716
D01_S0_C017_T012,organelle,ER,mitochondria,0.5244459300476697
D01_S0_C017_T012,organelle,ER,Golgi,0.3933344475357523
D01_S0_C017_T012,organelle,mitochondria,lipid_droplet,0.3285957501686271
D01_S0_C018_T012,organelle,ER,mitochondria,0.6935576985470223
D01_S0_C018_T012,organelle,ER,Golgi,0.5201682739102668
D01_S0_C018_T012,organelle,mitochondria,lipid_droplet,0.44597343126974087
D01_S0_C019_T012,organelle,ER,mitochondria,0.6544633459036314
D01_S0_C019_T012,organelle,ER,Golgi,0.4908475094277236
D01_S0_C019_T012,organelle,mitochondria,lipid_droplet,0.4621742821648118
D01_S0_C020_T012,organelle,ER,mitochondria,0.7144119913749946
D01_S0_C020_T012,organelle,ER,Golgi,0.5358089935312459
D01_S0_C020_T012,organelle,mitochondria,lipid_droplet,0.49491071620088756
D01_S0_C021_T012,organelle,ER,mitochondria,0.6848072796496816
D01_S0_C021_T012,organelle,ER,Golgi,0.5136054597372612
D01_S0_C021_T012,organelle,mitochondria,lipid_droplet,0.43364561496799625
D01_S0_C022_T012,organelle,ER,mitochondria,0.7712853953816663
D01_S0_C022_T012,organelle,ER,Golgi,0.5784640465362497
D01_S0_C022_T012,organelle,mitochondria,lipid_droplet,0.5449532865710761
D01_S0_C023_T012,organelle,ER,mitochondria,0.8289973260993954
D01_S0_C023_T012,organelle,ER,Golgi,0.6217479945745465
D01_S0_C023_T012,organelle,mitochondria,lipid_droplet,0.5576881758212979
D01_S0_C024_T012,organelle,ER,mitochondria,0.8574575492707275
D01_S0_C024_T012,organelle,ER,Golgi,0.6430931619530456
D01_S0_C024_T012,organelle,mitochondria,lipid_droplet,0.5530065347747161
D01_S0_C025_T012,organelle,ER,mitochondria,1.0347519537403223
D01_S0_C025_T012,organelle,ER,Golgi,0.7760639653052417
D01_S0_C025_T012,organelle,mitochondria,lipid_droplet,0.6871012280005842
D01_S0_C026_T012,organelle,ER,mitochondria,1.1519803904300234
D01_S0_C026_T012,organelle,ER,Golgi,0.8639852928225176
D01_S0_C026_T012,organelle,mitochondria,lipid_droplet,0.7475426596276947
D01_S0_C027_T012,organelle,ER,mitochondria,0.7888854689172685
D01_S0_C027_T012,organelle,ER,Golgi,0.5916641016879514
D01_S0_C027_T012,organelle,mitochondria,lipid_droplet,0.5534369416732148
D01_S0_C028_T012,organelle,ER,mitochondria,0.5365662352880243
D01_S0_C028_T012,organelle,ER,Golgi,0.4024246764660182
D01_S0_C028_T012,organelle,mitochondria,lipid_droplet,0.3272133668024114
D01_S0_C029_T012,organelle,ER,mitochondria,0.7605649112465079
D01_S0_C029_T012,organelle,ER,Golgi,0.5704236834348809
D01_S0_C029_T012,organelle,mitochondria,lipid_droplet,0.5626563198559538
D01_S0_C030_T012,organelle,ER,mitochondria,0.8764589645495107
D01_S0_C030_T012,organelle,ER,Golgi,0.6573442234121329
D01_S0_C030_T012,organelle,mitochondria,lipid_droplet,0.6146977643574866
D01_S0_C031_T012,organelle,ER,mitochondria,0.6606030237332428
D01_S0_C031_T012,organelle,ER,Golgi,0.49545226779993207
D01_S0_C031_T012,organelle,mitochondria,lipid_droplet,0.48226200547272363
D01_S0_C032_T012,organelle,ER,mitochondria,0.6166614895514322
D01_S0_C032_T012,organelle,ER,Golgi,0.46249611716357414
D01_S0_C032_T012,organelle,mitochondria,lipid_droplet,0.40759554244407087
D01_S0_C033_T012,organelle,ER,mitochondria,0.900035824010567
D01_S0_C033_T012,organelle,ER,Golgi,0.6750268680079252
D01_S0_C033_T012,organelle,mitochondria,lipid_droplet,0.584875303732358
D01_S0_C034_T012,organelle,ER,mitochondria,0.985005606360456
D01_S0_C034_T012,organelle,ER,Golgi,0.7387542047703419
D01_S0_C034_T012,organelle,mitochondria,lipid_droplet,0.6730324300387709
D01_S0_C035_T012,organelle,ER,mitochondria,0.9040813341316462
D01_S0_C035_T012,organelle,ER,Golgi,0.6780610005987346
D01_S0_C035_T012,organelle,mitochondria,lipid_droplet,0.6123991533607669
D01_S0_C000_T024,organelle,ER,mitochondria,1.162533933338518
D01_S0_C000_T024,organelle,ER,Golgi,0.8719004500038885
D01_S0_C000_T024,organelle,mitochondria,lipid_droplet,0.8353936633361849
D01_S0_C001_T024,organelle,ER,mitochondria,1.522159164402739
D01_S0_C001_T024,organelle,ER,Golgi,1.1416193733020543
D01_S0_C001_T024,organelle,mitochondria,lipid_droplet,1.0331875404215065
D01_S0_C002_T024,organelle,ER,mitochondria,1.0633759550174113
D01_S0_C002_T024,organelle,ER,Golgi,0.7975319662630584
D01_S0_C002_T024,organelle,mitochondria,lipid_droplet,0.7808567752595763
D01_S0_C003_T024,organelle,ER,mitochondria,1.1380584385436385
D01_S0_C003_T024,organelle,ER,Golgi,0.8535438289077288
D01_S0_C003_T024,organelle,mitochondria,lipid_droplet,0.8219321411990013
D01_S0_C004_T024,organelle,ER,mitochondria,1.1364666014011389
D01_S0_C004_T024,organelle,ER,Golgi,0.8523499510508541
D01_S0_C004_T024,organelle,mitochondria,lipid_droplet,0.7975771215289521
D01_S0_C005_T024,organelle,ER,mitochondria,1.4864142000474454
D01_S0_C005_T024,organelle,ER,Golgi,1.114810650035584
D01_S0_C005_T024,organelle,mitochondria,lipid_droplet,1.013527810026095
D01_S0_C006_T024,organelle,ER,mitochondria,1.1281265626323878
D01_S0_C006_T024,organelle,ER,Golgi,0.8460949219742908
D01_S0_C006_T024,organelle,mitochondria,lipid_droplet,0.7997360218299858
D01_S0_C007_T024,organelle,ER,mitochondria,1.5978722436953008
D01_S0_C007_T024,organelle,ER,Golgi,1.1984041827714755
D01_S0_C007_T024,organelle,mitochondria,lipid_droplet,1.0748297340324156
D01_S0_C008_T024,organelle,ER,mitochondria,1.4531466046927055
D01_S0_C008_T024,organelle,ER,Golgi,1.0898599535195292
D01_S0_C008_T024,organelle,mitochondria,lipid_droplet,0.9952306325809881
D01_S0_C009_T024,organelle,ER,mitochondria,1.454774781544008
D01_S0_C009_T024,organelle,ER,Golgi,1.091081086158006
D01_S0_C009_T024,organelle,mitochondria,lipid_droplet,0.9961261298492043
D01_S0_C010_T024,organelle,ER,mitochondria,1.266094281509279
D01_S0_C010_T024,organelle,ER,Golgi,0.9495707111319593
D01_S0_C010_T024,organelle,mitochondria,lipid_droplet,0.8739140843730888
D01_S0_C011_T024,organelle,ER,mitochondria,1.2904718179546169
D01_S0_C011_T024,organelle,ER,Golgi,0.9678538634659626
D01_S0_C011_T024,organelle,mitochondria,lipid_droplet,0.9057594998750393
D01_S0_C012_T024,organelle,ER,mitochondria,1.0377628370504872
D01_S0_C012_T024,organelle,ER,Golgi,0.7783221277878654
D01_S0_C012_T024,organelle,mitochondria,lipid_droplet,0.7223535029112613
D01_S0_C013_T024,organelle,ER,mitochondria,1.2620101783881696
D01_S0_C013_T024,organelle,ER,Golgi,0.9465076337911272
D01_S0_C013_T024,organelle,mitochondria,lipid_droplet,0.8901055981134933
D01_S0_C014_T024,organelle,ER,mitochondria,1.581431531416383
D01_S0_C014_T024,organelle,ER,Golgi,1.1860736485622871
D01_S0_C014_T024,organelle,mitochondria,lipid_droplet,1.0657873422790107
D01_S0_C015_T024,organelle,ER,mitochondria,1.2388386500644886
D01_S0_C015_T024,organelle,ER,Golgi,0.9291289875483664
D01_S0_C015_T024,organelle,mitochondria,lipid_droplet,0.8674495905227173
D01_S0_C016_T024,organelle,ER,mitochondria,1.370750747726497
D01_S0_C016_T024,organelle,ER,Golgi,1.0280630607948729
D01_S0_C016_T024,organelle,mitochondria,lipid_droplet,0.9499129112495734
D01_S0_C017_T024,organelle,ER,mitochondria,0.8727369486960256
D01_S0_C017_T024,organelle,ER,Golgi,0.6545527115220192
D01_S0_C017_T024,organelle,mitochondria,lipid_droplet,0.6070602031468204
D01_S0_C018_T024,organelle,ER,mitochondria,1.107548079468661
D01_S0_C018_T024,organelle,ER,Golgi,0.8306610596014957
D01_S0_C018_T024,organelle,mitochondria,lipid_droplet,0.7670118614624578
D01_S0_C019_T024,organelle,ER,mitochondria,1.0563969914170879
D01_S0_C019_T024,organelle,ER,Golgi,0.7922977435628159
D01_S0_C019_T024,organelle,mitochondria,lipid_droplet,0.7770183452793984
D01_S0_C020_T024,organelle,ER,mitochondria,1.144103837018824
D01_S0_C020_T024,organelle,ER,Golgi,0.8580778777641179
D01_S0_C020_T024,organelle,mitochondria,lipid_droplet,0.8252571103603532
D01_S0_C021_T024,organelle,ER,mitochondria,1.0781818147844104
D01_S0_C021_T024,organelle,ER,Golgi,0.8086363610883078
D01_S0_C021_T024,organelle,mitochondria,lipid_droplet,0.7598844509943681
D01_S0_C022_T024,organelle,ER,mitochondria,1.1820387691363048
D01_S0_C022_T024,organelle,ER,Golgi,0.8865290768522286
D01_S0_C022_T024,organelle,mitochondria,lipid_droplet,0.8461213230249678
D01_S0_C023_T024,organelle,ER,mitochondria,1.3019595269546107
D01_S0_C023_T024,organelle,ER,Golgi,0.976469645215958
D01_S0_C023_T024,organelle,mitochondria,lipid_droplet,0.9120777398250359
D01_S0_C024_T024,organelle,ER,mitochondria,1.3383715069243065
D01_S0_C024_T024,organelle,ER,Golgi,1.0037786301932299
D01_S0_C024_T024,organelle,mitochondria,lipid_droplet,0.9321043288083686
D01_S0_C025_T024,organelle,ER,mitochondria,1.3514467288584808
D01_S0_C025_T024,organelle,ER,Golgi,1.0135850466438607
D01_S0_C025_T024,organelle,mitochondria,lipid_droplet,0.9392957008721645
D01_S0_C026_T024,organelle,ER,mitochondria,1.5509034831682609
D01_S0_C026_T024,organelle,ER,Golgi,1.1631776123761957
D01_S0_C026_T024,organelle,mitochondria,lipid_droplet,1.0489969157425436
D01_S0_C027_T024,organelle,ER,mitochondria,1.2494835837345635
D01_S0_C027_T024,organelle,ER,Golgi,0.9371126878009226
D01_S0_C027_T024,organelle,mitochondria,lipid_droplet,0.88321597105401
D01_S0_C028_T024,organelle,ER,mitochondria,0.9983167818827465
D01_S0_C028_T024,organelle,ER,Golgi,0.7487375864120599
D01_S0_C028_T024,organelle,mitochondria,lipid_droplet,0.678801197349993
D01_S0_C029_T024,organelle,ER,mitochondria,1.1212573741908964
D01_S0_C029_T024,organelle,ER,Golgi,0.8409430306431723
D01_S0_C029_T024,organelle,mitochondria,lipid_droplet,0.8126915558049932
D01_S0_C030_T024,organelle,ER,mitochondria,1.2734966606772342
D01_S0_C030_T024,organelle,ER,Golgi,0.9551224955079256
D01_S0_C030_T024,organelle,mitochondria,lipid_droplet,0.8964231633724788
D01_S0_C031_T024,organelle,ER,mitochondria,0.9899191092935635
D01_S0_C031_T024,organelle,ER,Golgi,0.7424393319701726
D01_S0_C031_T024,organelle,mitochondria,lipid_droplet,0.74045551011146
D01_S0_C032_T024,organelle,ER,mitochondria,1.0811788726638794
D01_S0_C032_T024,organelle,ER,Golgi,0.8108841544979095
D01_S0_C032_T024,organelle,mitochondria,lipid_droplet,0.7687514395674128
D01_S0_C033_T024,organelle,ER,mitochondria,1.336106614094573
D01_S0_C033_T024,organelle,ER,Golgi,1.0020799605709296
D01_S0_C033_T024,organelle,mitochondria,lipid_droplet,0.9308586377520152
D01_S0_C034_T024,organelle,ER,mitochondria,1.3257940992330737
D01_S0_C034_T024,organelle,ER,Golgi,0.9943455744248053
D01_S0_C034_T024,organelle,mitochondria,lipid_droplet,0.9251867545781907
D01_S0_C035_T024,organelle,ER,mitochondria,1.3289569764786984
D01_S0_C035_T024,organelle,ER,Golgi,0.9967177323590237
D01_S0_C035_T024,organelle,mitochondria,lipid_droplet,0.9269263370632841
D01_S0_C000_T048,organelle,ER,mitochondria,1.7580921630565296
D01_S0_C000_T048,organelle,ER,Golgi,1.3185691222923972
D01_S0_C000_T048,organelle,mitochondria,lipid_droplet,1.1629506896810913
D01_S0_C001_T048,organelle,ER,mitochondria,1.8
D01_S0_C001_T048,organelle,ER,Golgi,1.35
D01_S0_C001_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C002_T048,organelle,ER,mitochondria,1.5943374876069003
D01_S0_C002_T048,organelle,ER,Golgi,1.1957531157051753
D01_S0_C002_T048,organelle,mitochondria,lipid_droplet,1.0728856181837954
D01_S0_C003_T048,organelle,ER,mitochondria,1.705978700658739
D01_S0_C003_T048,organelle,ER,Golgi,1.2794840254940543
D01_S0_C003_T048,organelle,mitochondria,lipid_droplet,1.1342882853623066
D01_S0_C004_T048,organelle,ER,mitochondria,1.7907545833849015
D01_S0_C004_T048,organelle,ER,Golgi,1.3430659375386762
D01_S0_C004_T048,organelle,mitochondria,lipid_droplet,1.1809150208616959
D01_S0_C005_T048,organelle,ER,mitochondria,1.8
D01_S0_C005_T048,organelle,ER,Golgi,1.35
D01_S0_C005_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C006_T048,organelle,ER,mitochondria,1.725784156896946
D01_S0_C006_T048,organelle,ER,Golgi,1.2943381176727096
D01_S0_C006_T048,organelle,mitochondria,lipid_droplet,1.1451812862933204
D01_S0_C007_T048,organelle,ER,mitochondria,1.8
D01_S0_C007_T048,organelle,ER,Golgi,1.35
D01_S0_C007_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C008_T048,organelle,ER,mitochondria,1.8
D01_S0_C008_T048,organelle,ER,Golgi,1.35
D01_S0_C008_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C009_T048,organelle,ER,mitochondria,1.8
D01_S0_C009_T048,organelle,ER,Golgi,1.35
D01_S0_C009_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C010_T048,organelle,ER,mitochondria,1.8
D01_S0_C010_T048,organelle,ER,Golgi,1.35
D01_S0_C010_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C011_T048,organelle,ER,mitochondria,1.7451341224058525
D01_S0_C011_T048,organelle,ER,Golgi,1.3088505918043893
D01_S0_C011_T048,organelle,mitochondria,lipid_droplet,1.155823767323219
D01_S0_C012_T048,organelle,ER,mitochondria,1.6710352482074675
D01_S0_C012_T048,organelle,ER,Golgi,1.2532764361556006
D01_S0_C012_T048,organelle,mitochondria,lipid_droplet,1.1150693865141073
D01_S0_C013_T048,organelle,ER,mitochondria,1.7950538793115636
D01_S0_C013_T048,organelle,ER,Golgi,1.3462904094836727
D01_S0_C013_T048,organelle,mitochondria,lipid_droplet,1.18327963362136
D01_S0_C014_T048,organelle,ER,mitochondria,1.8
D01_S0_C014_T048,organelle,ER,Golgi,1.35
D01_S0_C014_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C015_T048,organelle,ER,mitochondria,1.8
D01_S0_C015_T048,organelle,ER,Golgi,1.35
D01_S0_C015_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C016_T048,organelle,ER,mitochondria,1.8
D01_S0_C016_T048,organelle,ER,Golgi,1.35
D01_S0_C016_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C017_T048,organelle,ER,mitochondria,1.5413176210471846
D01_S0_C017_T048,organelle,ER,Golgi,1.1559882157853885
D01_S0_C017_T048,organelle,mitochondria,lipid_droplet,1.0437246915759517
D01_S0_C018_T048,organelle,ER,mitochondria,1.7624028838671337
D01_S0_C018_T048,organelle,ER,Golgi,1.3218021629003502
D01_S0_C018_T048,organelle,mitochondria,lipid_droplet,1.1653215861269237
D01_S0_C019_T048,organelle,ER,mitochondria,1.7429714538191838
D01_S0_C019_T048,organelle,ER,Golgi,1.3072285903643879
D01_S0_C019_T048,organelle,mitochondria,lipid_droplet,1.1546342996005512
D01_S0_C020_T048,organelle,ER,mitochondria,1.7137870613941257
D01_S0_C020_T048,organelle,ER,Golgi,1.2853402960455944
D01_S0_C020_T048,organelle,mitochondria,lipid_droplet,1.1385828837667693
D01_S0_C021_T048,organelle,ER,mitochondria,1.7338282048173383
D01_S0_C021_T048,organelle,ER,Golgi,1.3003711536130038
D01_S0_C021_T048,organelle,mitochondria,lipid_droplet,1.1496055126495361
D01_S0_C022_T048,organelle,ER,mitochondria,1.7137551488150697
D01_S0_C022_T048,organelle,ER,Golgi,1.2853163616113024
D01_S0_C022_T048,organelle,mitochondria,lipid_droplet,1.1385653318482885
D01_S0_C023_T048,organelle,ER,mitochondria,1.8
D01_S0_C023_T048,organelle,ER,Golgi,1.35
D01_S0_C023_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C024_T048,organelle,ER,mitochondria,1.8
D01_S0_C024_T048,organelle,ER,Golgi,1.35
D01_S0_C024_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C025_T048,organelle,ER,mitochondria,1.8
D01_S0_C025_T048,organelle,ER,Golgi,1.35
D01_S0_C025_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C026_T048,organelle,ER,mitochondria,1.8
D01_S0_C026_T048,organelle,ER,Golgi,1.35
D01_S0_C026_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C027_T048,organelle,ER,mitochondria,1.729717375393975
D01_S0_C027_T048,organelle,ER,Golgi,1.2972880315454813
D01_S0_C027_T048,organelle,mitochondria,lipid_droplet,1.1473445564666862
D01_S0_C028_T048,organelle,ER,mitochondria,1.6431804044980545
D01_S0_C028_T048,organelle,ER,Golgi,1.2323853033735408
D01_S0_C028_T048,organelle,mitochondria,lipid_droplet,1.09974922247393
D01_S0_C029_T048,organelle,ER,mitochondria,1.6288278457234275
D01_S0_C029_T048,organelle,ER,Golgi,1.2216208842925707
D01_S0_C029_T048,organelle,mitochondria,lipid_droplet,1.0918553151478851
D01_S0_C030_T048,organelle,ER,mitochondria,1.75545830975464
D01_S0_C030_T048,organelle,ER,Golgi,1.31659373231598
D01_S0_C030_T048,organelle,mitochondria,lipid_droplet,1.161502070365052
D01_S0_C031_T048,organelle,ER,mitochondria,1.6086371100029442
D01_S0_C031_T048,organelle,ER,Golgi,1.206477832502208
D01_S0_C031_T048,organelle,mitochondria,lipid_droplet,1.0807504105016195
D01_S0_C032_T048,organelle,ER,mitochondria,1.6398520310138194
D01_S0_C032_T048,organelle,ER,Golgi,1.2298890232603645
D01_S0_C032_T048,organelle,mitochondria,lipid_droplet,1.0979186170576007
D01_S0_C033_T048,organelle,ER,mitochondria,1.8
D01_S0_C033_T048,organelle,ER,Golgi,1.35
D01_S0_C033_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C034_T048,organelle,ER,mitochondria,1.8
D01_S0_C034_T048,organelle,ER,Golgi,1.35
D01_S0_C034_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S0_C035_T048,organelle,ER,mitochondria,1.8
D01_S0_C035_T048,organelle,ER,Golgi,1.35
D01_S0_C035_T048,organelle,mitochondria,lipid_droplet,1.1860000000000002
D01_S1_C000_T000,organelle,ER,mitochondria,0.9560158829468975
D01_S1_C000_T000,organelle,ER,Golgi,0.7170119122101731
D01_S1_C000_T000,organelle,mitochondria,lipid_droplet,0.5899108012192105
D01_S1_C001_T000,organelle,ER,mitochondria,0.42419862638806405
D01_S1_C001_T000,organelle,ER,Golgi,0.318148969791048
D01_S1_C001_T000,organelle,mitochondria,lipid_droplet,0.2682901685279965
D01_S1_C002_T000,organelle,ER,mitochondria,0.767558754059248
D01_S1_C002_T000,organelle,ER,Golgi,0.575669065544436
D01_S1_C002_T000,organelle,mitochondria,lipid_droplet,0.4401347435328304
D01_S1_C003_T000,organelle,ER,mitochondria,0.632127480986496
D01_S1_C003_T000,organelle,ER,Golgi,0.47409561073987194
D01_S1_C003_T000,organelle,mitochondria,lipid_droplet,0.3638828002410644
D01_S1_C004_T000,organelle,ER,mitochondria,0.6641057482025141
D01_S1_C004_T000,organelle,ER,Golgi,0.4980793111518856
D01_S1_C004_T000,organelle,mitochondria,lipid_droplet,0.4441254599238676
D01_S1_C005_T000,organelle,ER,mitochondria,0.7278754116010482
D01_S1_C005_T000,organelle,ER,Golgi,0.5459065587007861
D01_S1_C005_T000,organelle,mitochondria,lipid_droplet,0.4142920935164971
D01_S1_C006_T000,organelle,ER,mitochondria,0.8614507434242129
D01_S1_C006_T000,organelle,ER,Golgi,0.6460880575681597
D01_S1_C006_T000,organelle,mitochondria,lipid_droplet,0.5465645378001458
D01_S1_C007_T000,organelle,ER,mitochondria,0.5390118335317559
D01_S1_C007_T000,organelle,ER,Golgi,0.40425887514881687
D01_S1_C007_T000,organelle,mitochondria,lipid_droplet,0.34268828906327253
D01_S1_C008_T000,organelle,ER,mitochondria,0.6056111786000016
D01_S1_C008_T000,organelle,ER,Golgi,0.4542083839500012
D01_S1_C008_T000,organelle,mitochondria,lipid_droplet,0.3841158019307443
D01_S1_C009_T000,organelle,ER,mitochondria,0.644775734773273
D01_S1_C009_T000,organelle,ER,Golgi,0.48358180107995474
D01_S1_C009_T000,organelle,mitochondria,lipid_droplet,0.3805048240729123
D01_S1_C010_T000,organelle,ER,mitochondria,0.3496131452682053
D01_S1_C010_T000,organelle,ER,Golgi,0.262209858951154
D01_S1_C010_T000,organelle,mitochondria,lipid_droplet,0.22695421638163538
D01_S1_C011_T000,organelle,ER,mitochondria,0.7405380241195852
D01_S1_C011_T000,organelle,ER,Golgi,0.5554035180896889
D01_S1_C011_T000,organelle,mitochondria,lipid_droplet,0.44471519754707806
D01_S1_C012_T000,organelle,ER,mitochondria,0.5649712268900018
D01_S1_C012_T000,organelle,ER,Golgi,0.42372842016750134
D01_S1_C012_T000,organelle,mitochondria,lipid_droplet,0.3640850504918885
D01_S1_C013_T000,organelle,ER,mitochondria,0.27044063220835235
D01_S1_C013_T000,organelle,ER,Golgi,0.20283047415626426
D01_S1_C013_T000,organelle,mitochondria,lipid_droplet,0.15644084512402076
D01_S1_C014_T000,organelle,ER,mitochondria,0.6392375617998304
D01_S1_C014_T000,organelle,ER,Golgi,0.4794281713498728
D01_S1_C014_T000,organelle,mitochondria,lipid_droplet,0.4348270292968117
D01_S1_C015_T000,organelle,ER,mitochondria,0.43457100634336465
D01_S1_C015_T000,organelle,ER,Golgi,0.3259282547575235
D01_S1_C015_T000,organelle,mitochondria,lipid_droplet,0.2592023513058889
D01_S1_C016_T000,organelle,ER,mitochondria,0.5542314942195756
D01_S1_C016_T000,organelle,ER,Golgi,0.4156736206646817
D01_S1_C016_T000,organelle,mitochondria,lipid_droplet,0.3594843795059471
D01_S1_C017_T000,organelle,ER,mitochondria,0.6107335289594866
D01_S1_C017_T000,organelle,ER,Golgi,0.45805014671961497
D01_S1_C017_T000,organelle,mitochondria,lipid_droplet,0.3762375252336861
D01_S1_C018_T000,organelle,ER,mitochondria,0.3100700250553136
D01_S1_C018_T000,organelle,ER,Golgi,0.2325525187914852
D01_S1_C018_T000,organelle,mitochondria,lipid_droplet,0.1787932200571191
D01_S1_C019_T000,organelle,ER,mitochondria,0.5187819443556404
D01_S1_C019_T000,organelle,ER,Golgi,0.3890864582667303
D01_S1_C019_T000,organelle,mitochondria,lipid_droplet,0.31275290268928574
D01_S1_C020_T000,organelle,ER,mitochondria,0.5736782185632754
D01_S1_C020_T000,organelle,ER,Golgi,0.43025866392245654
D01_S1_C020_T000,organelle,mitochondria,lipid_droplet,0.346708333059847
D01_S1_C021_T000,organelle,ER,mitochondria,0.47410636035172216
D01_S1_C021_T000,organelle,ER,Golgi,0.3555797702637916
D01_S1_C021_T000,organelle,mitochondria,lipid_droplet,0.3004440296841155
D01_S1_C022_T000,organelle,ER,mitochondria,0.2775886411920678
D01_S1_C022_T000,organelle,ER,Golgi,0.20819148089405082
D01_S1_C022_T000,organelle,mitochondria,lipid_droplet,0.17464121853870346
D01_S1_C023_T000,organelle,ER,mitochondria,0.7725224249251168
D01_S1_C023_T000,organelle,ER,Golgi,0.5793918186938376
D01_S1_C023_T000,organelle,mitochondria,lipid_droplet,0.47658960163722186
D01_S1_C024_T000,organelle,ER,mitochondria,0.7897505215341719
D01_S1_C024_T000,organelle,ER,Golgi,0.5923128911506289
D01_S1_C024_T000,organelle,mitochondria,lipid_droplet,0.5066399398809069
D01_S1_C025_T000,organelle,ER,mitochondria,0.7559378909343802
D01_S1_C025_T000,organelle,ER,Golgi,0.5669534182007852
D01_S1_C025_T000,organelle,mitochondria,lipid_droplet,0.4503303215384553
D01_S1_C026_T000,organelle,ER,mitochondria,0.5150526567740359
D01_S1_C026_T000,organelle,ER,Golgi,0.3862894925805269
D01_S1_C026_T000,organelle,mitochondria,lipid_droplet,0.31284406009328886
D01_S1_C027_T000,organelle,ER,mitochondria,0.5047858017893161
D01_S1_C027_T000,organelle,ER,Golgi,0.37858935134198707
D01_S1_C027_T000,organelle,mitochondria,lipid_droplet,0.31288595497711397
D01_S1_C028_T000,organelle,ER,mitochondria,0.765346110505419
D01_S1_C028_T000,organelle,ER,Golgi,0.5740095828790642
D01_S1_C028_T000,organelle,mitochondria,lipid_droplet,0.46040813637836486
D01_S1_C029_T000,organelle,ER,mitochondria,0.717478532643903
D01_S1_C029_T000,organelle,ER,Golgi,0.5381088994829273
D01_S1_C029_T000,organelle,mitochondria,lipid_droplet,0.44395127273528207
D01_S1_C030_T000,organelle,ER,mitochondria,0.42524176992440704
D01_S1_C030_T000,organelle,ER,Golgi,0.31893132744330527
D01_S1_C030_T000,organelle,mitochondria,lipid_droplet,0.2898357588824098
D01_S1_C031_T000,organelle,ER,mitochondria,0.9291383533929689
