row_id,graph_type,source,target,weight
D03_S1_C003_T000,regulatory,ATF4,stress_adaptation,0.48696486453010274
D03_S1_C003_T000,regulatory,NFkB,inflammation,0.30094748870124793
D03_S1_C004_T000,regulatory,XBP1,proteostasis,0.6555337841066342
D03_S1_C004_T000,regulatory,ATF4,stress_adaptation,0.5606095064134371
D03_S1_C004_T000,regulatory,NFkB,inflammation,0.43738180121562953
D03_S1_C005_T000,regulatory,XBP1,proteostasis,0.6183528917973478
D03_S1_C005_T000,regulatory,ATF4,stress_adaptation,0.474199166007097
D03_S1_C005_T000,regulatory,NFkB,inflammation,0.32939555517654645
D03_S1_C006_T000,regulatory,XBP1,proteostasis,0.658348397695506
D03_S1_C006_T000,regulatory,ATF4,stress_adaptation,0.5495463460510621
D03_S1_C006_T000,regulatory,NFkB,inflammation,0.42178756060808953
D03_S1_C007_T000,regulatory,XBP1,proteostasis,0.6693101428353374
D03_S1_C007_T000,regulatory,ATF4,stress_adaptation,0.5291363476577748
D03_S1_C007_T000,regulatory,NFkB,inflammation,0.3136406954072331
D03_S1_C008_T000,regulatory,XBP1,proteostasis,0.756212536017188
D03_S1_C008_T000,regulatory,ATF4,stress_adaptation,0.5729165105888597
D03_S1_C008_T000,regulatory,NFkB,inflammation,0.3771119065901585
D03_S1_C009_T000,regulatory,XBP1,proteostasis,0.6414029399983657
D03_S1_C009_T000,regulatory,ATF4,stress_adaptation,0.5138858182477273
D03_S1_C009_T000,regulatory,NFkB,inflammation,0.48597298360065155
D03_S1_C010_T000,regulatory,XBP1,proteostasis,0.5713810833305052
D03_S1_C010_T000,regulatory,ATF4,stress_adaptation,0.46500917015313165
D03_S1_C010_T000,regulatory,NFkB,inflammation,0.4270963167056977
D03_S1_C011_T000,regulatory,XBP1,proteostasis,0.6881201655284787
D03_S1_C011_T000,regulatory,ATF4,stress_adaptation,0.5754254380971386
D03_S1_C011_T000,regulatory,NFkB,inflammation,0.44497834501025846
D03_S1_C012_T000,regulatory,XBP1,proteostasis,0.78008108943958
D03_S1_C012_T000,regulatory,ATF4,stress_adaptation,0.6610305562473902
D03_S1_C012_T000,regulatory,NFkB,inflammation,0.46715682635559236
D03_S1_C013_T000,regulatory,XBP1,proteostasis,0.45242953841293504
D03_S1_C013_T000,regulatory,ATF4,stress_adaptation,0.38801995764468705
D03_S1_C013_T000,regulatory,NFkB,inflammation,0.410498409232951
D03_S1_C014_T000,regulatory,XBP1,proteostasis,0.588106074472382
D03_S1_C014_T000,regulatory,ATF4,stress_adaptation,0.4825724615390476
D03_S1_C014_T000,regulatory,NFkB,inflammation,0.4668549614052932
D03_S1_C015_T000,regulatory,XBP1,proteostasis,0.5241353577151431
D03_S1_C015_T000,regulatory,ATF4,stress_adaptation,0.4703570421714632
D03_S1_C015_T000,regulatory,NFkB,inflammation,0.3633224006313034
D03_S1_C016_T000,regulatory,XBP1,proteostasis,0.3509747633761768
D03_S1_C016_T000,regulatory,ATF4,stress_adaptation,0.32063206087939866
D03_S1_C016_T000,regulatory,NFkB,inflammation,0.30465024798575446
D03_S1_C017_T000,regulatory,XBP1,proteostasis,0.32785517712729445
D03_S1_C017_T000,regulatory,ATF4,stress_adaptation,0.3401511126372397
D03_S1_C017_T000,regulatory,NFkB,inflammation,0.2870639649814922
D03_S1_C018_T000,regulatory,XBP1,proteostasis,0.6627534655677094
D03_S1_C018_T000,regulatory,ATF4,stress_adaptation,0.5128908814149676
D03_S1_C018_T000,regulatory,NFkB,inflammation,0.4811510040605962
D03_S1_C019_T000,regulatory,XBP1,proteostasis,0.2187985093790796
D03_S1_C019_T000,regulatory,ATF4,stress_adaptation,0.22684380389752914
D03_S1_C019_T000,regulatory,NFkB,inflammation,0.13144566183813367
D03_S1_C020_T000,regulatory,XBP1,proteostasis,0.5801811838531686
D03_S1_C020_T000,regulatory,ATF4,stress_adaptation,0.49292659398993655
D03_S1_C020_T000,regulatory,NFkB,inflammation,0.3995456221474926
D03_S1_C021_T000,regulatory,XBP1,proteostasis,0.857077992363846
D03_S1_C021_T000,regulatory,ATF4,stress_adaptation,0.6703465807249324
D03_S1_C021_T000,regulatory,NFkB,inflammation,0.6466832610594552
D03_S1_C022_T000,regulatory,XBP1,proteostasis,0.7763006274374463
D03_S1_C022_T000,regulatory,ATF4,stress_adaptation,0.615725509169206
D03_S1_C022_T000,regulatory,NFkB,inflammation,0.6258566935211238
D03_S1_C023_T000,regulatory,XBP1,proteostasis,0.6562618167039896
D03_S1_C023_T000,regulatory,ATF4,stress_adaptation,0.5239048947441611
D03_S1_C023_T000,regulatory,NFkB,inflammation,0.48687034519981937
D03_S1_C024_T000,regulatory,XBP1,proteostasis,0.39395223230983306
D03_S1_C024_T000,regulatory,ATF4,stress_adaptation,0.3417384372344487
D03_S1_C024_T000,regulatory,NFkB,inflammation,0.34257891764468207
D03_S1_C025_T000,regulatory,XBP1,proteostasis,0.5213932656861638
D03_S1_C025_T000,regulatory,ATF4,stress_adaptation,0.4062615775927211
D03_S1_C025_T000,regulatory,NFkB,inflammation,0.47115590765430737
D03_S1_C026_T000,regulatory,XBP1,proteostasis,0.3834625932033128
D03_S1_C026_T000,regulatory,ATF4,stress_adaptation,0.3381045646040732
D03_S1_C026_T000,regulatory,NFkB,inflammation,0.1976688283997722
D03_S1_C027_T000,regulatory,XBP1,proteostasis,0.7083690699895521
D03_S1_C027_T000,regulatory,ATF4,stress_adaptation,0.589063663349725
D03_S1_C027_T000,regulatory,NFkB,inflammation,0.4638941412646935
D03_S1_C028_T000,regulatory,XBP1,proteostasis,0.49472556388706845
D03_S1_C028_T000,regulatory,ATF4,stress_adaptation,0.424066647997607
D03_S1_C028_T000,regulatory,NFkB,inflammation,0.25763520134095313
D03_S1_C029_T000,regulatory,XBP1,proteostasis,0.6159654651573933
D03_S1_C029_T000,regulatory,ATF4,stress_adaptation,0.5183560342266612
D03_S1_C029_T000,regulatory,NFkB,inflammation,0.4250605831444445
D03_S1_C030_T000,regulatory,XBP1,proteostasis,0.5464090305963554
D03_S1_C030_T000,regulatory,ATF4,stress_adaptation,0.41978517464052567
D03_S1_C030_T000,regulatory,NFkB,inflammation,0.4156818362306762
D03_S1_C031_T000,regulatory,XBP1,proteostasis,0.5523758671053755
D03_S1_C031_T000,regulatory,ATF4,stress_adaptation,0.42719748184811723
D03_S1_C031_T000,regulatory,NFkB,inflammation,0.29253039150799687
D03_S1_C032_T000,regulatory,XBP1,proteostasis,0.5942042105536478
D03_S1_C032_T000,regulatory,ATF4,stress_adaptation,0.5162728356377294
D03_S1_C032_T000,regulatory,NFkB,inflammation,0.39658016241339417
D03_S1_C033_T000,regulatory,XBP1,proteostasis,0.46103292022942916
D03_S1_C033_T000,regulatory,ATF4,stress_adaptation,0.3893437345564091
D03_S1_C033_T000,regulatory,NFkB,inflammation,0.2114398978265421
D03_S1_C034_T000,regulatory,XBP1,proteostasis,0.3435880540624925
D03_S1_C034_T000,regulatory,ATF4,stress_adaptation,0.2976635006833189
D03_S1_C034_T000,regulatory,NFkB,inflammation,0.4273986444853609
D03_S1_C035_T000,regulatory,XBP1,proteostasis,0.6255716849061457
D03_S1_C035_T000,regulatory,ATF4,stress_adaptation,0.49843570994804104
D03_S1_C035_T000,regulatory,NFkB,inflammation,0.4712041748093161
D03_S1_C000_T012,regulatory,XBP1,proteostasis,0.8611078315570844
D03_S1_C000_T012,regulatory,ATF4,stress_adaptation,0.7215324268831447
D03_S1_C000_T012,regulatory,NFkB,inflammation,0.5182074378782232
D03_S1_C001_T012,regulatory,XBP1,proteostasis,0.9020664423758404
D03_S1_C001_T012,regulatory,ATF4,stress_adaptation,0.8016335840618418
D03_S1_C001_T012,regulatory,NFkB,inflammation,0.6525717826898552
D03_S1_C002_T012,regulatory,XBP1,proteostasis,0.3335954028961284
D03_S1_C002_T012,regulatory,ATF4,stress_adaptation,0.3796915305466117
D03_S1_C002_T012,regulatory,NFkB,inflammation,0.2869279937028162
D03_S1_C003_T012,regulatory,XBP1,proteostasis,0.7215025848090796
D03_S1_C003_T012,regulatory,ATF4,stress_adaptation,0.5994468246357626
D03_S1_C003_T012,regulatory,NFkB,inflammation,0.4603047214414776
D03_S1_C004_T012,regulatory,XBP1,proteostasis,0.7887570994377842
D03_S1_C004_T012,regulatory,ATF4,stress_adaptation,0.7126863377646347
D03_S1_C004_T012,regulatory,NFkB,inflammation,0.6066800261076634
D03_S1_C005_T012,regulatory,XBP1,proteostasis,0.7115539551191634
D03_S1_C005_T012,regulatory,ATF4,stress_adaptation,0.6062733777749792
D03_S1_C005_T012,regulatory,NFkB,inflammation,0.45644878715308507
D03_S1_C006_T012,regulatory,XBP1,proteostasis,0.6857655098675901
D03_S1_C006_T012,regulatory,ATF4,stress_adaptation,0.6076024918719956
D03_S1_C006_T012,regulatory,NFkB,inflammation,0.5814391037105953
D03_S1_C007_T012,regulatory,XBP1,proteostasis,0.7533424121902713
D03_S1_C007_T012,regulatory,ATF4,stress_adaptation,0.656950198949174
D03_S1_C007_T012,regulatory,NFkB,inflammation,0.43143177143541617
D03_S1_C008_T012,regulatory,XBP1,proteostasis,0.8946429708350213
D03_S1_C008_T012,regulatory,ATF4,stress_adaptation,0.744463407280549
D03_S1_C008_T012,regulatory,NFkB,inflammation,0.49960164561671105
D03_S1_C009_T012,regulatory,XBP1,proteostasis,0.7542041483736304
D03_S1_C009_T012,regulatory,ATF4,stress_adaptation,0.6725091002970494
D03_S1_C009_T012,regulatory,NFkB,inflammation,0.606298902025904
D03_S1_C010_T012,regulatory,XBP1,proteostasis,0.674957435722751
D03_S1_C010_T012,regulatory,ATF4,stress_adaptation,0.6011908442348066
D03_S1_C010_T012,regulatory,NFkB,inflammation,0.5106363744545788
D03_S1_C011_T012,regulatory,XBP1,proteostasis,0.8398082162652148
D03_S1_C011_T012,regulatory,ATF4,stress_adaptation,0.7360593219871066
D03_S1_C011_T012,regulatory,NFkB,inflammation,0.6284510409841628
D03_S1_C012_T012,regulatory,XBP1,proteostasis,0.8580596210532082
D03_S1_C012_T012,regulatory,ATF4,stress_adaptation,0.7864244349126082
D03_S1_C012_T012,regulatory,NFkB,inflammation,0.6136785852278517
D03_S1_C013_T012,regulatory,XBP1,proteostasis,0.5961505846300321
D03_S1_C013_T012,regulatory,ATF4,stress_adaptation,0.5593008010179356
D03_S1_C013_T012,regulatory,NFkB,inflammation,0.5281607213269821
D03_S1_C014_T012,regulatory,XBP1,proteostasis,0.6204716990648507
D03_S1_C014_T012,regulatory,ATF4,stress_adaptation,0.5839985151796085
D03_S1_C014_T012,regulatory,NFkB,inflammation,0.5500418175761979
D03_S1_C015_T012,regulatory,XBP1,proteostasis,0.5283087842405937
D03_S1_C015_T012,regulatory,ATF4,stress_adaptation,0.5108527563426681
D03_S1_C015_T012,regulatory,NFkB,inflammation,0.4959274541820463
D03_S1_C016_T012,regulatory,XBP1,proteostasis,0.5186035080260443
D03_S1_C016_T012,regulatory,ATF4,stress_adaptation,0.5014730235114748
D03_S1_C016_T012,regulatory,NFkB,inflammation,0.47110707880246194
D03_S1_C017_T012,regulatory,XBP1,proteostasis,0.41513141402965886
D03_S1_C017_T012,regulatory,ATF4,stress_adaptation,0.4606101322143761
D03_S1_C017_T012,regulatory,NFkB,inflammation,0.4318817925913725
D03_S1_C018_T012,regulatory,XBP1,proteostasis,0.7480773430018173
D03_S1_C018_T012,regulatory,ATF4,stress_adaptation,0.6272414271207496
D03_S1_C018_T012,regulatory,NFkB,inflammation,0.5588089570372563
D03_S1_C019_T012,regulatory,XBP1,proteostasis,0.3151820919741312
D03_S1_C019_T012,regulatory,ATF4,stress_adaptation,0.36083082325146376
D03_S1_C019_T012,regulatory,NFkB,inflammation,0.32134789961654414
D03_S1_C020_T012,regulatory,XBP1,proteostasis,0.5866029419509973
D03_S1_C020_T012,regulatory,ATF4,stress_adaptation,0.5578963045921264
D03_S1_C020_T012,regulatory,NFkB,inflammation,0.5250285548078137
D03_S1_C021_T012,regulatory,XBP1,proteostasis,0.9909538787064962
D03_S1_C021_T012,regulatory,ATF4,stress_adaptation,0.8258651800860286
D03_S1_C021_T012,regulatory,NFkB,inflammation,0.7840961819027196
D03_S1_C022_T012,regulatory,XBP1,proteostasis,0.8276420739507575
D03_S1_C022_T012,regulatory,ATF4,stress_adaptation,0.71407688899208
D03_S1_C022_T012,regulatory,NFkB,inflammation,0.6983870826230569
D03_S1_C023_T012,regulatory,XBP1,proteostasis,0.7924609940701027
D03_S1_C023_T012,regulatory,ATF4,stress_adaptation,0.6982761506377235
D03_S1_C023_T012,regulatory,NFkB,inflammation,0.6392705530389349
D03_S1_C024_T012,regulatory,XBP1,proteostasis,0.5073094600506803
D03_S1_C024_T012,regulatory,ATF4,stress_adaptation,0.4776344891990686
D03_S1_C024_T012,regulatory,NFkB,inflammation,0.4862981525607984
D03_S1_C025_T012,regulatory,XBP1,proteostasis,0.6016925207522095
D03_S1_C025_T012,regulatory,ATF4,stress_adaptation,0.5393916946476464
D03_S1_C025_T012,regulatory,NFkB,inflammation,0.5529677603078812
D03_S1_C026_T012,regulatory,XBP1,proteostasis,0.4765070370327324
D03_S1_C026_T012,regulatory,ATF4,stress_adaptation,0.4585723789292343
D03_S1_C026_T012,regulatory,NFkB,inflammation,0.35450466469297404
D03_S1_C027_T012,regulatory,XBP1,proteostasis,0.7801005873191549
D03_S1_C027_T012,regulatory,ATF4,stress_adaptation,0.7035788902939106
D03_S1_C027_T012,regulatory,NFkB,inflammation,0.6104184338483323
D03_S1_C028_T012,regulatory,XBP1,proteostasis,0.5556767028081966
D03_S1_C028_T012,regulatory,ATF4,stress_adaptation,0.5403609697944035
D03_S1_C028_T012,regulatory,NFkB,inflammation,0.41527143124826826
D03_S1_C029_T012,regulatory,XBP1,proteostasis,0.7372548578133077
D03_S1_C029_T012,regulatory,ATF4,stress_adaptation,0.659775092892952
D03_S1_C029_T012,regulatory,NFkB,inflammation,0.6054839987309005
D03_S1_C030_T012,regulatory,XBP1,proteostasis,0.7026603974507029
D03_S1_C030_T012,regulatory,ATF4,stress_adaptation,0.6024724584596006
D03_S1_C030_T012,regulatory,NFkB,inflammation,0.5722561583303565
D03_S1_C031_T012,regulatory,XBP1,proteostasis,0.6087385123144308
D03_S1_C031_T012,regulatory,ATF4,stress_adaptation,0.5386131391463935
D03_S1_C031_T012,regulatory,NFkB,inflammation,0.4509970086962495
D03_S1_C032_T012,regulatory,XBP1,proteostasis,0.712290469718592
D03_S1_C032_T012,regulatory,ATF4,stress_adaptation,0.654214060636267
D03_S1_C032_T012,regulatory,NFkB,inflammation,0.5619333628175128
D03_S1_C033_T012,regulatory,XBP1,proteostasis,0.5237604920612903
D03_S1_C033_T012,regulatory,ATF4,stress_adaptation,0.5017308766129188
D03_S1_C033_T012,regulatory,NFkB,inflammation,0.3878542494719024
D03_S1_C034_T012,regulatory,XBP1,proteostasis,0.4674400627566805
D03_S1_C034_T012,regulatory,ATF4,stress_adaptation,0.4388646583457825
D03_S1_C034_T012,regulatory,NFkB,inflammation,0.5331776230860011
D03_S1_C035_T012,regulatory,XBP1,proteostasis,0.7187257994903372
D03_S1_C035_T012,regulatory,ATF4,stress_adaptation,0.6367594047307792
D03_S1_C035_T012,regulatory,NFkB,inflammation,0.5629262031388698
D03_S1_C000_T024,regulatory,XBP1,proteostasis,1.0149382563774296
D03_S1_C000_T024,regulatory,ATF4,stress_adaptation,0.9186374557378124
D03_S1_C000_T024,regulatory,NFkB,inflammation,0.7486919245335999
D03_S1_C001_T024,regulatory,XBP1,proteostasis,1.0386181563428014
D03_S1_C001_T024,regulatory,ATF4,stress_adaptation,0.9776896893073281
D03_S1_C001_T024,regulatory,NFkB,inflammation,0.9019052401367265
D03_S1_C002_T024,regulatory,XBP1,proteostasis,0.5255192027192643
D03_S1_C002_T024,regulatory,ATF4,stress_adaptation,0.6066813764669765
D03_S1_C002_T024,regulatory,NFkB,inflammation,0.5025790435283534
D03_S1_C003_T024,regulatory,XBP1,proteostasis,0.8927077334734911
D03_S1_C003_T024,regulatory,ATF4,stress_adaptation,0.8083040893556885
D03_S1_C003_T024,regulatory,NFkB,inflammation,0.6980246258392042
D03_S1_C004_T024,regulatory,XBP1,proteostasis,0.9342229825899403
D03_S1_C004_T024,regulatory,ATF4,stress_adaptation,0.9076948882288558
D03_S1_C004_T024,regulatory,NFkB,inflammation,0.8233419766732128
D03_S1_C005_T024,regulatory,XBP1,proteostasis,0.845232360227714
D03_S1_C005_T024,regulatory,ATF4,stress_adaptation,0.7881893117087375
D03_S1_C005_T024,regulatory,NFkB,inflammation,0.6637893331668325
D03_S1_C006_T024,regulatory,XBP1,proteostasis,0.8177688929629089
D03_S1_C006_T024,regulatory,ATF4,stress_adaptation,0.7824778379645869
D03_S1_C006_T024,regulatory,NFkB,inflammation,0.8171384319482512
D03_S1_C007_T024,regulatory,XBP1,proteostasis,0.9177972734654267
D03_S1_C007_T024,regulatory,ATF4,stress_adaptation,0.8534290565475958
D03_S1_C007_T024,regulatory,NFkB,inflammation,0.6257630571402935
D03_S1_C008_T024,regulatory,XBP1,proteostasis,1.0350578076329644
D03_S1_C008_T024,regulatory,ATF4,stress_adaptation,0.9336009171849561
D03_S1_C008_T024,regulatory,NFkB,inflammation,0.6900757188776284
D03_S1_C009_T024,regulatory,XBP1,proteostasis,0.8220023400487139
D03_S1_C009_T024,regulatory,ATF4,stress_adaptation,0.8259789332084198
D03_S1_C009_T024,regulatory,NFkB,inflammation,0.8108360199567106
D03_S1_C010_T024,regulatory,XBP1,proteostasis,0.79892968486783
D03_S1_C010_T024,regulatory,ATF4,stress_adaptation,0.7694893818494678
D03_S1_C010_T024,regulatory,NFkB,inflammation,0.6718822241594842
D03_S1_C011_T024,regulatory,XBP1,proteostasis,0.9641175080824476
D03_S1_C011_T024,regulatory,ATF4,stress_adaptation,0.8917837695305546
D03_S1_C011_T024,regulatory,NFkB,inflammation,0.8622781252167897
D03_S1_C012_T024,regulatory,XBP1,proteostasis,0.9756349551347784
D03_S1_C012_T024,regulatory,ATF4,stress_adaptation,0.9569028279426619
D03_S1_C012_T024,regulatory,NFkB,inflammation,0.8639001951963456
D03_S1_C013_T024,regulatory,XBP1,proteostasis,0.7106500163154005
D03_S1_C013_T024,regulatory,ATF4,stress_adaptation,0.7386389045790458
D03_S1_C013_T024,regulatory,NFkB,inflammation,0.7124583247935875
D03_S1_C014_T024,regulatory,XBP1,proteostasis,0.78834998039191
D03_S1_C014_T024,regulatory,ATF4,stress_adaptation,0.7999890415604525
D03_S1_C014_T024,regulatory,NFkB,inflammation,0.8002062732382031
D03_S1_C015_T024,regulatory,XBP1,proteostasis,0.7333579301968637
D03_S1_C015_T024,regulatory,ATF4,stress_adaptation,0.7322110879363133
D03_S1_C015_T024,regulatory,NFkB,inflammation,0.7740973873509132
D03_S1_C016_T024,regulatory,XBP1,proteostasis,0.6397119225135217
D03_S1_C016_T024,regulatory,ATF4,stress_adaptation,0.6770054514059751
D03_S1_C016_T024,regulatory,NFkB,inflammation,0.6962714167780049
D03_S1_C017_T024,regulatory,XBP1,proteostasis,0.48101493240859494
D03_S1_C017_T024,regulatory,ATF4,stress_adaptation,0.5879438382576063
D03_S1_C017_T024,regulatory,NFkB,inflammation,0.642312603848325
D03_S1_C018_T024,regulatory,XBP1,proteostasis,0.8771438413448654
D03_S1_C018_T024,regulatory,ATF4,stress_adaptation,0.8031336969240901
D03_S1_C018_T024,regulatory,NFkB,inflammation,0.7287628464303827
D03_S1_C019_T024,regulatory,XBP1,proteostasis,0.44289313896902677
D03_S1_C019_T024,regulatory,ATF4,stress_adaptation,0.5220541261593294
D03_S1_C019_T024,regulatory,NFkB,inflammation,0.565200257473246
D03_S1_C020_T024,regulatory,XBP1,proteostasis,0.7643019467812958
D03_S1_C020_T024,regulatory,ATF4,stress_adaptation,0.7475764984952493
D03_S1_C020_T024,regulatory,NFkB,inflammation,0.7948994356109302
D03_S1_C021_T024,regulatory,XBP1,proteostasis,1.1110557544460873
D03_S1_C021_T024,regulatory,ATF4,stress_adaptation,0.9933121694014316
D03_S1_C021_T024,regulatory,NFkB,inflammation,0.9897934810455458
D03_S1_C022_T024,regulatory,XBP1,proteostasis,1.0091951283948866
D03_S1_C022_T024,regulatory,ATF4,stress_adaptation,0.9249889865066475
D03_S1_C022_T024,regulatory,NFkB,inflammation,0.8800381478480273
D03_S1_C023_T024,regulatory,XBP1,proteostasis,0.9519625958636154
D03_S1_C023_T024,regulatory,ATF4,stress_adaptation,0.9156630360817792
D03_S1_C023_T024,regulatory,NFkB,inflammation,0.8587467829018394
D03_S1_C024_T024,regulatory,XBP1,proteostasis,0.6065691004227963
D03_S1_C024_T024,regulatory,ATF4,stress_adaptation,0.6213912855183099
D03_S1_C024_T024,regulatory,NFkB,inflammation,0.6441229720517019
D03_S1_C025_T024,regulatory,XBP1,proteostasis,0.7523797814056876
D03_S1_C025_T024,regulatory,ATF4,stress_adaptation,0.7158153325587976
D03_S1_C025_T024,regulatory,NFkB,inflammation,0.771557388601557
D03_S1_C026_T024,regulatory,XBP1,proteostasis,0.6163522173349769
D03_S1_C026_T024,regulatory,ATF4,stress_adaptation,0.6252551263091948
D03_S1_C026_T024,regulatory,NFkB,inflammation,0.5919641882560303
D03_S1_C027_T024,regulatory,XBP1,proteostasis,0.9352019396001945
D03_S1_C027_T024,regulatory,ATF4,stress_adaptation,0.9029717299659978
D03_S1_C027_T024,regulatory,NFkB,inflammation,0.8700750272705059
D03_S1_C028_T024,regulatory,XBP1,proteostasis,0.7912064622041615
D03_S1_C028_T024,regulatory,ATF4,stress_adaptation,0.7950794826855258
D03_S1_C028_T024,regulatory,NFkB,inflammation,0.6937682891953152
D03_S1_C029_T024,regulatory,XBP1,proteostasis,0.8694901380299743
D03_S1_C029_T024,regulatory,ATF4,stress_adaptation,0.8321314422320978
D03_S1_C029_T024,regulatory,NFkB,inflammation,0.8572335005864524
D03_S1_C030_T024,regulatory,XBP1,proteostasis,0.8450830124111278
D03_S1_C030_T024,regulatory,ATF4,stress_adaptation,0.7999209717899753
D03_S1_C030_T024,regulatory,NFkB,inflammation,0.811255109967936
D03_S1_C031_T024,regulatory,XBP1,proteostasis,0.8115318346992695
D03_S1_C031_T024,regulatory,ATF4,stress_adaptation,0.7644715558404462
D03_S1_C031_T024,regulatory,NFkB,inflammation,0.7100593143069793
D03_S1_C032_T024,regulatory,XBP1,proteostasis,0.8847727384687633
D03_S1_C032_T024,regulatory,ATF4,stress_adaptation,0.8674175293415659
D03_S1_C032_T024,regulatory,NFkB,inflammation,0.8073544199899638
D03_S1_C033_T024,regulatory,XBP1,proteostasis,0.7074257178814201
D03_S1_C033_T024,regulatory,ATF4,stress_adaptation,0.7091298106618225
D03_S1_C033_T024,regulatory,NFkB,inflammation,0.6609696326502879
D03_S1_C034_T024,regulatory,XBP1,proteostasis,0.6076017757218666
D03_S1_C034_T024,regulatory,ATF4,stress_adaptation,0.6245614098789567
D03_S1_C034_T024,regulatory,NFkB,inflammation,0.7174257171091364
D03_S1_C035_T024,regulatory,XBP1,proteostasis,0.8575321407398269
D03_S1_C035_T024,regulatory,ATF4,stress_adaptation,0.8183823264672041
D03_S1_C035_T024,regulatory,NFkB,inflammation,0.7839532570795793
D03_S1_C000_T048,regulatory,XBP1,proteostasis,1.3956060119690747
D03_S1_C000_T048,regulatory,ATF4,stress_adaptation,1.4494804577853055
D03_S1_C000_T048,regulatory,NFkB,inflammation,1.4471791058817907
D03_S1_C001_T048,regulatory,XBP1,proteostasis,1.3481219904241566
D03_S1_C001_T048,regulatory,ATF4,stress_adaptation,1.4674931039817896
D03_S1_C001_T048,regulatory,NFkB,inflammation,1.4816548956908706
D03_S1_C002_T048,regulatory,XBP1,proteostasis,0.817584939433637
D03_S1_C002_T048,regulatory,ATF4,stress_adaptation,1.0572720918813874
D03_S1_C002_T048,regulatory,NFkB,inflammation,1.1223135063484746
D03_S1_C003_T048,regulatory,XBP1,proteostasis,1.163410791540128
D03_S1_C003_T048,regulatory,ATF4,stress_adaptation,1.2288868912042594
D03_S1_C003_T048,regulatory,NFkB,inflammation,1.3405252844141826
D03_S1_C004_T048,regulatory,XBP1,proteostasis,1.2261712746040583
D03_S1_C004_T048,regulatory,ATF4,stress_adaptation,1.3546646524474408
D03_S1_C004_T048,regulatory,NFkB,inflammation,1.4267770735718264
D03_S1_C005_T048,regulatory,XBP1,proteostasis,1.1873463369477124
D03_S1_C005_T048,regulatory,ATF4,stress_adaptation,1.2881879593967522
D03_S1_C005_T048,regulatory,NFkB,inflammation,1.3394969442048477
D03_S1_C006_T048,regulatory,XBP1,proteostasis,1.1004103534890395
D03_S1_C006_T048,regulatory,ATF4,stress_adaptation,1.2007884342126758
D03_S1_C006_T048,regulatory,NFkB,inflammation,1.3701846590700677
D03_S1_C007_T048,regulatory,XBP1,proteostasis,1.2671206161471633
D03_S1_C007_T048,regulatory,ATF4,stress_adaptation,1.3611311989968646
D03_S1_C007_T048,regulatory,NFkB,inflammation,1.3104293861585696
D03_S1_C008_T048,regulatory,XBP1,proteostasis,1.3781302335925565
D03_S1_C008_T048,regulatory,ATF4,stress_adaptation,1.422260638510012
D03_S1_C008_T048,regulatory,NFkB,inflammation,1.285860790691238
D03_S1_C009_T048,regulatory,XBP1,proteostasis,1.1716826239878693
D03_S1_C009_T048,regulatory,ATF4,stress_adaptation,1.3004244955565079
D03_S1_C009_T048,regulatory,NFkB,inflammation,1.4022571807945412
D03_S1_C010_T048,regulatory,XBP1,proteostasis,1.0139328745073644
D03_S1_C010_T048,regulatory,ATF4,stress_adaptation,1.1414255835279015
D03_S1_C010_T048,regulatory,NFkB,inflammation,1.2632370219293185
D03_S1_C011_T048,regulatory,XBP1,proteostasis,1.2469607582926376
D03_S1_C011_T048,regulatory,ATF4,stress_adaptation,1.3465211534410524
D03_S1_C011_T048,regulatory,NFkB,inflammation,1.436132341231687
D03_S1_C012_T048,regulatory,XBP1,proteostasis,1.3188339122413275
D03_S1_C012_T048,regulatory,ATF4,stress_adaptation,1.432632624867896
D03_S1_C012_T048,regulatory,NFkB,inflammation,1.4684752605085976
D03_S1_C013_T048,regulatory,XBP1,proteostasis,1.047216166603606
D03_S1_C013_T048,regulatory,ATF4,stress_adaptation,1.2022541970279728
D03_S1_C013_T048,regulatory,NFkB,inflammation,1.3462472749716228
D03_S1_C014_T048,regulatory,XBP1,proteostasis,1.0674246582708236
D03_S1_C014_T048,regulatory,ATF4,stress_adaptation,1.2391226401081248
D03_S1_C014_T048,regulatory,NFkB,inflammation,1.3553410962218706
D03_S1_C015_T048,regulatory,XBP1,proteostasis,0.9542198104988565
D03_S1_C015_T048,regulatory,ATF4,stress_adaptation,1.1041910303524298
D03_S1_C015_T048,regulatory,NFkB,inflammation,1.3043989147244854
D03_S1_C016_T048,regulatory,XBP1,proteostasis,0.9109341826896193
D03_S1_C016_T048,regulatory,ATF4,stress_adaptation,1.0923311501994135
D03_S1_C016_T048,regulatory,NFkB,inflammation,1.2849203822103288
D03_S1_C017_T048,regulatory,XBP1,proteostasis,0.8142346205578374
D03_S1_C017_T048,regulatory,ATF4,stress_adaptation,1.042487346591153
D03_S1_C017_T048,regulatory,NFkB,inflammation,1.2414055792510268
D03_S1_C018_T048,regulatory,XBP1,proteostasis,1.093606966849131
D03_S1_C018_T048,regulatory,ATF4,stress_adaptation,1.1632234573719666
D03_S1_C018_T048,regulatory,NFkB,inflammation,1.323318912582931
D03_S1_C019_T048,regulatory,XBP1,proteostasis,0.7534829823254332
D03_S1_C019_T048,regulatory,ATF4,stress_adaptation,0.9366071129379472
D03_S1_C019_T048,regulatory,NFkB,inflammation,1.214067342046445
D03_S1_C020_T048,regulatory,XBP1,proteostasis,1.0666653828780714
